cost,quality,discharge,income,incomeval,costval,provider_id,provider
0.123355263,0.957565789,0.20625,0,0,0,250043,NESHOBA COUNTY GENERAL HOSPITAL
0.176315789,0.840789474,0.20625,0,0,0,240064,GRAND ITASCA CLINIC AND HOSPITAL
0.189802632,0.721710526,0.20625,0,0,0,230133,OTSEGO MEMORIAL HOSPITAL
0.175,0.447368421,0.20625,0,0,0,440102,LINCOLN MEDICAL CENTER
0.207894737,0.219078947,0.20625,0,0,0,150072,MEMORIAL HOSPITAL
0.226973684,0.351644737,0.208223684,0,0,0,40080,HARRIS HOSPITAL
0.202960526,0.478289474,0.208223684,0,0,0,320016,GILA REGIONAL MEDICAL CENTER
0.222697368,0.85625,0.208881579,0,0,0,110032,STEPHENS COUNTY HOSPITAL
0.154605263,0.732894737,0.209210526,0,0,0,370065,CRAIG GENERAL HOSPITAL
0.178947368,0.694407895,0.209539474,0,0,0,160032,SKIFF MEDICAL CENTER
0.132565789,0.978947368,0.209539474,0,0,0,390325,OSS ORTHOPAEDIC HOSPITAL
0.198026316,0.947039474,0.210197368,0,0,0,10045,FAYETTE MEDICAL CENTER
0.224013158,0.55625,0.210197368,0,0,0,450465,MATAGORDA REGIONAL MEDICAL CENTER
0.162171053,0.313815789,0.210197368,0,0,0,450370,COLUMBUS COMMUNITY HOSPITAL
0.302302632,0.180592105,0.210197368,0,0,0,190274,OCHSNER MEDICAL CENTER-KENNER LLC
0.148355263,0.887171053,0.211513158,0,0,0,260024,TEXAS COUNTY MEMORIAL HOSPITAL
0.199013158,0.93125,0.211513158,0,0,0,240101,ESSENTIA HEALTH ST MARYS - DETROIT LAKES
0.323026316,0.027960526,0.212171053,0,0,0,100211,BAYFRONT HEALTH DADE CITY
0.329276316,0.640789474,0.212171053,0,0,0,60028,SAINT JOSEPH HOSPITAL
0.210526316,0.9375,0.212828947,0,0,0,460015,LOGAN REGIONAL HOSPITAL
0.214473684,0.888157895,0.213157895,0,0,0,520017,ST JOSEPHS HOSPITAL
0.151973684,0.989802632,0.213157895,0,0,0,450875,QUAIL CREEK SURGICAL HOSPITAL
0.165789474,0.694407895,0.213157895,0,0,0,260070,PEMISCOT COUNTY MEMORIAL HOSPITAL
0.153289474,0.732894737,0.214144737,0,0,0,230118,HURON MEDICAL CENTER
0.179605263,0.799671053,0.214144737,0,0,0,140210,HARRISBURG MEDICAL CENTER
0.286513158,0.799671053,0.214144737,0,0,0,50589,PLACENTIA LINDA HOSPITAL
0.197039474,0.605921053,0.215131579,0,0,0,190099,AVOYELLES HOSPITAL
0.233552632,0.721710526,0.215460526,0,0,0,520041,DIVINE SAVIOR HEALTHCARE
0.243421053,0.498026316,0.215789474,0,0,0,170023,ST CATHERINE HOSPITAL
0.267434211,0.368421053,0.216118421,0,0,0,50279,HI-DESERT MEDICAL CENTER
0.20625,0.825657895,0.216118421,0,0,0,180066,LOGAN MEMORIAL HOSPITAL
0.199671053,0.916776316,0.216776316,0,0,0,360270,MERCY HOSPITAL OF DEFIANCE
0.253618421,0.624671053,0.216776316,0,0,0,370211,INTEGRIS CANADIAN VALLEY  HOSPITAL
0.214144737,0.200986842,0.217434211,0,0,0,50110,LOMPOC VALLEY MEDICAL CENTER
0.219078947,0.818421053,0.217434211,0,0,0,330079,ADIRONDACK MEDICAL CENTER
0.225,0.832565789,0.218092105,0,0,0,150104,WITHAM HEALTH SERVICES
0.227631579,0.899342105,0.218092105,0,0,0,110153,PERRY HOSPITAL
0.172039474,0.983881579,0.218092105,0,0,0,340049,NORTH CAROLINA SPECIALTY HOSPITAL
0.205263158,0.971381579,0.218092105,0,0,0,430089,SIOUXLAND SURGERY CENTER LIMITED PARTNERSHIP
0.309210526,0.368421053,0.219407895,0,0,0,670053,ST LUKE'S SUGAR LAND HOSPITAL
0.260855263,0.429934211,0.219407895,0,0,0,10157,SHOALS HOSPITAL
0.259868421,0.052631579,0.220065789,0,0,0,290008,NORTHEASTERN NEVADA REGIONAL HOSPITAL
0.213157895,0.515789474,0.220394737,0,0,0,180004,MUHLENBERG COMMUNITY HOSPITAL
0.211184211,0.200986842,0.220723684,0,0,0,340159,PERSON MEMORIAL HOSPITAL
0.216776316,0.368421053,0.221052632,0,0,0,100175,DESOTO MEMORIAL HOSPITAL
0.196052632,0.745394737,0.221052632,0,0,0,490089,CARILION FRANKLIN MEMORIAL HOSPITAL
0.133881579,0.938157895,0.221710526,0,0,0,450654,STARR COUNTY MEMORIAL HOSPITAL
0.251644737,0.880592105,0.221710526,0,0,0,490038,SMYTH COUNTY COMMUNITY HOSPITAL
0.295065789,0.146710526,0.221710526,0,0,0,440067,LAKEWAY REGIONAL HOSPITAL
0.14375,0.745065789,0.221710526,0,0,0,240019,ESSENTIA HEALTH DULUTH
0.306578947,0.429276316,0.223026316,0,0,0,50684,MENIFEE VALLEY MEDICAL CENTER
0.310526316,0.478289474,0.223355263,0,0,0,60116,GOOD SAMARITAN MEDICAL CENTER
0.204934211,0.313815789,0.223355263,0,0,0,340127,GRANVILLE HEALTH SYSTEMS
0.177302632,0.200986842,0.223355263,0,0,0,390198,MILLCREEK COMMUNITY HOSPITAL
0.210855263,0.874013158,0.223355263,0,0,0,360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS
0.255263158,0.818421053,0.223355263,0,0,0,440084,SWEETWATER HOSPITAL ASSOCIATION
0.161842105,0.535526316,0.225,0,0,0,40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART
0.280921053,0.300328947,0.225328947,0,0,0,390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM
0.201644737,0.282236842,0.225328947,0,0,0,360170,BERGER HOSPITAL
0.227960526,0.848355263,0.225328947,0,0,0,40153,WADLEY REGIONAL MEDICAL CENTER AT HOPE
0.154934211,0.949342105,0.225328947,0,0,0,460049,THE ORTHOPEDIC SPECIALTY HOSPITAL
0.235197368,0.911513158,0.226644737,0,0,0,250050,OCH REGIONAL MEDICAL CENTER
0.198355263,0.654276316,0.226973684,0,0,0,10086,NORTHWEST MEDICAL CENTER
0.305263158,0.55625,0.227302632,0,0,0,390072,BERWICK HOSPITAL CENTER
0.228289474,0.089144737,0.227302632,0,0,0,340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER
0.216118421,0.282236842,0.227960526,0,0,0,390019,PALMERTON HOSPITAL
0.127631579,0.654276316,0.227960526,0,0,0,10112,BRYAN W. WHITFIELD MEMORIAL HOSPITAL
0.238157895,0.721710526,0.227960526,0,0,0,420039,WALLACE THOMSON HOSPITAL
0.239473684,0.465460526,0.227960526,0,0,0,330115,ONEIDA HEALTHCARE CENTER
0.205592105,0.535526316,0.229276316,0,0,0,380001,MID-COLUMBIA MEDICAL CENTER
0.241118421,0.926644737,0.229276316,0,0,0,450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL
0.215460526,0.313815789,0.229934211,0,0,0,260057,CAMERON REGIONAL MEDICAL CENTER
0.232894737,0.313815789,0.230263158,0,0,0,110042,WELLSTAR PAULDING HOSPITAL
0.249342105,0.478289474,0.230592105,0,0,0,10169,ATMORE COMMUNITY HOSPITAL
0.219407895,0.219078947,0.230921053,0,0,0,490088,BEDFORD MEMORIAL HOSPITAL
0.215131579,0.758223684,0.230921053,0,0,0,260219,PROGRESS WEST HOSPITAL
0.244078947,0.535526316,0.231578947,0,0,0,520107,HOLY FAMILY MEMORIAL
0.247368421,0.679276316,0.231907895,0,0,0,180016,JEWISH HOSPITAL - SHELBYVILLE
0.251315789,0.334868421,0.231907895,0,0,0,380021,TUALITY COMMUNITY HOSPITAL
0.265460526,0.679276316,0.232565789,0,0,0,330088,EASTERN LONG ISLAND HOSPITAL
0.257894737,0.679276316,0.232565789,0,0,0,520198,AURORA MEDICAL CTR OSHKOSH
0.217434211,0.936842105,0.232565789,0,0,0,250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE
0.2375,0.498026316,0.233552632,0,0,0,520076,BEAVER DAM COMMUNITY HOSPITAL
0.339144737,0.386513158,0.233881579,0,0,0,450885,CENTENNIAL MEDICAL CENTER
0.255592105,0.334868421,0.233881579,0,0,0,450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL
0.137828947,0.932236842,0.233881579,0,0,0,190081,WEST CARROLL MEMORIAL HOSPITAL
0.203618421,0.921381579,0.233881579,0,0,0,190114,CLAIBORNE MEMORIAL MEDICAL CENTER
0.301644737,0.089144737,0.235197368,0,0,0,250084,NATCHEZ REGIONAL MEDICAL CENTER
0.219736842,0.313815789,0.235526316,0,0,0,240166,MAYO CLINIC HEALTH SYSTEM - FAIRMONT
0.218092105,0.573026316,0.235526316,0,0,0,180092,CLARK REGIONAL MEDICAL CENTER
0.175986842,0.939473684,0.235526316,0,0,0,450754,HAMILTON GENERAL HOSPITAL
0.194736842,0.447368421,0.236513158,0,0,0,260142,FITZGIBBON HOSPITAL
0.274342105,0.408881579,0.236842105,0,0,0,330086,MONTEFIORE MOUNT VERNON HOSPITAL
0.280263158,0.668421053,0.237171053,0,0,0,440061,VOLUNTEER COMMUNITY HOSPITAL
0.273355263,0.897039474,0.2375,0,0,0,170200,"VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC"
0.239802632,0.573026316,0.237828947,0,0,0,380052,"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC"
0.183881579,0.313815789,0.237828947,0,0,0,320038,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES
0.192763158,0.089144737,0.238486842,0,0,0,340096,LEXINGTON MEMORIAL HOSPITAL INC
0.270723684,0.017434211,0.238815789,0,0,0,330396,WOODHULL MEDICAL AND MENTAL HEALTH CENTER
0.182565789,0.78125,0.239144737,0,0,0,250077,WAYNE GENERAL HOSPITAL
0.230921053,0.896052632,0.239473684,0,0,0,460023,AMERICAN FORK HOSPITAL
0.242434211,0.884539474,0.239473684,0,0,0,450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN
0.298355263,0.721710526,0.239473684,0,0,0,360150,SUMMA WESTERN RESERVE HOSPITAL
0.298684211,0.465460526,0.239473684,0,0,0,260074,MOBERLY REGIONAL MEDICAL CENTER
0.289802632,0.653289474,0.240789474,0,0,0,50018,PACIFIC ALLIANCE MEDICAL CENTER
0.201315789,0.237828947,0.240789474,0,0,0,510013,REYNOLDS MEMORIAL HOSPITAL
0.195394737,0.85625,0.240789474,0,0,0,180064,SAINT JOSEPH MOUNT STERLING
0.343092105,0.036184211,0.241776316,0,0,0,390132,ST JOSEPH'S HOSPITAL
0.334868421,0.868092105,0.242105263,0,0,0,190250,LOUISIANA HEART HOSPITAL
0.321710526,0.640789474,0.242434211,0,0,0,100069,FLORIDA HOSPITAL CARROLLWOOD
0.284539474,0.115131579,0.242763158,0,0,0,100255,TAMPA COMMUNITY HOSPITAL
0.200657895,0.745394737,0.242763158,0,0,0,110041,HABERSHAM COUNTY MEDICAL CTR
0.334539474,0.818421053,0.242763158,0,0,0,50131,NOVATO COMMUNITY HOSPITAL
0.224342105,0.825657895,0.24375,0,0,0,490123,RAPPAHANNOCK GENERAL HOSPITAL
0.249671053,0.902960526,0.24375,0,0,0,520057,ST CLARE HOSPITAL
0.251973684,0.721710526,0.24375,0,0,0,180139,KENTUCKY RIVER MEDICAL CENTER
0.372368421,0.386513158,0.24375,0,0,0,180078,PAUL B HALL REGIONAL MEDICAL CENTER
0.211842105,0.515789474,0.245065789,0,0,0,360032,GRAND LAKE HEALTH SYSTEM
0.217105263,0.711184211,0.245065789,0,0,0,180138,BAPTIST HEALTH LA GRANGE
0.297039474,0.711184211,0.245065789,0,0,0,360259,BAY PARK COMMUNITY HOSPITAL
0.289473684,0.465460526,0.246052632,0,0,0,360026,GREENE MEMORIAL HOSPITAL
0.347039474,0.162828947,0.246052632,0,0,0,100234,WEST PALM HOSPITAL
0.136842105,0.948684211,0.246052632,0,0,0,670073,METHODIST HOSPITAL FOR SURGERY
0.384868421,0.036184211,0.247039474,0,0,0,50771,COAST PLAZA HOSPITAL
0.258223684,0.721710526,0.247039474,0,0,0,150075,BLUFFTON REGIONAL MEDICAL CENTER
0.217763158,0.219078947,0.247697368,0,0,0,360014,OHIOHEALTH O'BLENESS HOSPITAL
0.203947368,0.334868421,0.247697368,0,0,0,220098,NASHOBA VALLEY MEDICAL CENTER
0.236513158,0.916776316,0.247697368,0,0,0,10130,ST VINCENT'S ST CLAIR
0.336513158,0.027960526,0.248684211,0,0,0,50159,VENTURA COUNTY MEDICAL CENTER
0.236842105,0.906907895,0.249013158,0,0,0,150175,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC
0.180592105,0.868092105,0.249342105,0,0,0,250067,CLAY COUNTY MEDICAL CENTER
0.157894737,0.679276316,0.249671053,0,0,0,510038,STONEWALL JACKSON MEMORIAL HOSPITAL
0.1875,0.989802632,0.25,0,0,0,430091,BLACK HILLS SURGICAL HOSPITAL LLP
0.203289474,0.624671053,0.250328947,0,0,0,230180,MIDMICHIGAN MEDICAL CENTER-CLARE
0.189473684,0.313815789,0.250328947,0,0,0,330211,CLAXTON-HEPBURN MEDICAL CENTER
0.240131579,0.573026316,0.250986842,0,0,0,150076,SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH
0.266118421,0.515789474,0.250986842,0,0,0,420101,COASTAL CAROLINA HOSPITAL
0.140131579,0.987171053,0.251644737,0,0,0,280129,NEBRASKA ORTHOPAEDIC HOSPITAL
0.195065789,0.862171053,0.251973684,0,0,0,260162,BARNES-JEWISH WEST COUNTY HOSPITAL
0.212171053,0.745394737,0.251973684,0,0,0,370040,EASTERN OKLAHOMA MEDICAL CENTER
0.225986842,0.478289474,0.252631579,0,0,0,250117,HIGHLAND COMMUNITY  HOSPITAL
0.297697368,0.180592105,0.252631579,0,0,0,330205,ST ANTHONY COMMUNITY HOSPITAL
0.241776316,0.55625,0.253289474,0,0,0,110044,PHOEBE SUMTER MEDICAL CENTER
0.321381579,0.115131579,0.253618421,0,0,0,370097,SOUTHWESTERN MEDICAL CENTER
0.238486842,0.940460526,0.253947368,0,0,0,240020,CAMBRIDGE MEDICAL CENTER
0.293421053,0.146710526,0.254276316,0,0,0,450653,SCENIC MOUNTAIN MEDICAL CENTER
0.196381579,0.162828947,0.254605263,0,0,0,330084,ALICE HYDE MEDICAL CENTER
0.261513158,0.258223684,0.254934211,0,0,0,120004,WAHIAWA GENERAL HOSPITAL
0.207236842,0.96875,0.255263158,0,0,0,670012,HOUSTON ORTHOPEDIC AND SPINE HOSPITAL
0.234210526,0.447368421,0.255592105,0,0,0,190007,NATCHITOCHES REGIONAL MEDICAL CENTER
0.241447368,0.864802632,0.255921053,0,0,0,340037,CAROLINAS HEALTHCARE SYSTEM KINGS MOUNTAIN
0.3875,0.258223684,0.25625,0,0,0,450716,CYPRESS FAIRBANKS MEDICAL CENTER
0.333223684,0.368421053,0.256578947,0,0,0,450867,SETON NORTHWEST HOSPITAL
0.245394737,0.592434211,0.256578947,0,0,0,240044,WINONA HEALTH SERVICES
0.208552632,0.926644737,0.256578947,0,0,0,340087,THE MCDOWELL HOSPITAL
0.228947368,0.955921053,0.257565789,0,0,0,60124,ORTHOCOLORADO HOSPITAL AT ST ANTHONY MED CAMPUS
0.291118421,0.515789474,0.257894737,0,0,0,110039,TRINITY HOSPITAL OF AUGUSTA
0.339473684,0.146710526,0.258223684,0,0,0,50597,FOOTHILL PRESBYTERIAN HOSPITAL
0.324342105,0.258223684,0.258552632,0,0,0,30117,VALLEY VIEW MEDICAL CENTER
0.204276316,0.769407895,0.258552632,0,0,0,520033,RIVERVIEW HOSPITAL ASSOC
0.196710526,0.976973684,0.259210526,0,0,0,430090,SIOUX FALLS SPECIALTY HOSPITAL LLP
0.389802632,0.012828947,0.259539474,0,0,0,50727,COMMUNITY HOSPITAL OF LONG BEACH
0.307565789,0.04375,0.259539474,0,0,0,420043,NOVANT HEALTH GAFFNEY MEDICAL CENTER
0.234868421,0.535526316,0.260197368,0,0,0,360044,WAYNE HOSPITAL
0.238815789,0.498026316,0.260526316,0,0,0,230110,MEMORIAL MEDICAL CENTER OF WEST MICHIGAN
0.164802632,0.28125,0.260855263,0,0,0,370100,CHOCTAW MEMORIAL HOSPITAL
0.274013158,0.893092105,0.260855263,0,0,0,190050,BEAUREGARD MEMORIAL HOSPITAL
0.312828947,0.840789474,0.260855263,0,0,0,670068,TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND
0.310855263,0.809210526,0.261842105,0,0,0,670080,SETON MEDICAL CENTER HARKER HEIGHTS
0.226315789,0.429934211,0.261842105,0,0,0,390163,ACMH HOSPITAL
0.354605263,0.498026316,0.2625,0,0,0,30037,ST LUKE'S MEDICAL CENTER
0.261842105,0.745394737,0.262828947,0,0,0,60006,MONTROSE MEMORIAL HOSPITAL
0.325657895,0.180592105,0.262828947,0,0,0,190014,TECHE REGIONAL MEDICAL CENTER
0.221710526,0.874013158,0.263486842,0,0,0,520011,LAKEVIEW MEDICAL CENTER
0.113815789,0.957894737,0.263486842,0,0,0,170183,KANSAS SURGERY & RECOVERY CENTER
0.209868421,0.868092105,0.264144737,0,0,0,360002,SAMARITAN REGIONAL HEALTH SYSTEM
0.353289474,0.640789474,0.264144737,0,0,0,100230,MEMORIAL HOSPITAL PEMBROKE
0.271052632,0.447368421,0.264144737,0,0,0,110004,HUTCHESON MEDICAL CENTER
0.231578947,0.089144737,0.265131579,0,0,0,330073,UNITED MEMORIAL MEDICAL CENTER
0.284210526,0.535526316,0.265460526,0,0,0,440137,HERITAGE MEDICAL CENTER
0.262828947,0.011513158,0.265789474,0,0,0,330240,HARLEM HOSPITAL CENTER
0.239144737,0.789144737,0.265789474,0,0,0,140089,MC DONOUGH DISTRICT HOSPITAL
0.351644737,0.668421053,0.266447368,0,0,0,390035,ST LUKE'S QUAKERTOWN HOSPITAL
0.155263158,0.515789474,0.266776316,0,0,0,40051,DREW MEMORIAL HOSPITAL
0.259539474,0.200986842,0.266776316,0,0,0,10101,CITIZENS BAPTIST MEDICAL CENTER
0.233881579,0.989802632,0.266776316,0,0,0,110200,NORTHSIDE MEDICAL CENTER
0.364144737,0.368421053,0.267763158,0,0,0,450661,ODESSA REGIONAL HOSPITAL
0.272368421,0.162828947,0.268092105,0,0,0,440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE
0.273684211,0.906907895,0.268092105,0,0,0,360348,DUBLIN METHODIST HOSPITAL
0.28125,0.769407895,0.26875,0,0,0,360210,GRADY MEMORIAL HOSPITAL
0.247039474,0.535526316,0.26875,0,0,0,280111,COLUMBUS COMMUNITY HOSPITAL
0.284868421,0.386513158,0.269407895,0,0,0,440068,STARR REGIONAL MEDICAL CENTER ATHENS
0.229934211,0.668421053,0.269407895,0,0,0,170145,COFFEYVILLE REGIONAL MEDICAL CENTER
0.278947368,0.899342105,0.269407895,0,0,0,420005,MCLEOD MEDICAL CENTER - DILLON
0.222368421,0.200986842,0.270394737,0,0,0,360109,COSHOCTON COUNTY MEMORIAL HOSPITAL
0.340789474,0.732894737,0.270723684,0,0,0,100285,MEMORIAL HOSPITAL MIRAMAR
0.26875,0.478289474,0.270723684,0,0,0,260195,CITIZENS MEMORIAL HOSPITAL
0.300328947,0.832565789,0.270723684,0,0,0,180128,THREE RIVERS MEDICAL CENTER
0.181578947,0.862171053,0.271710526,0,0,0,170196,"KANSAS SPINE & SPECIALTY HOSPITAL, LLC"
0.321052632,0.429934211,0.272039474,0,0,0,490092,SOUTHAMPTON MEMORIAL HOSPITAL
0.282894737,0.282236842,0.272368421,0,0,0,450154,VAL VERDE REGIONAL MEDICAL CENTER
0.299013158,0.368421053,0.272697368,0,0,0,460041,DAVIS HOSPITAL AND MEDICAL CENTER
0.225657895,0.961513158,0.272697368,0,0,0,150167,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC
0.264802632,0.012828947,0.273355263,0,0,0,330199,METROPOLITAN HOSPITAL CENTER
0.323355263,0.162828947,0.273684211,0,0,0,670043,CEDAR PARK REGIONAL MEDICAL CENTER
0.275,0.799671053,0.273684211,0,0,0,430013,AVERA QUEEN OF PEACE
0.23125,0.789144737,0.274342105,0,0,0,510012,PLEASANT VALLEY HOSPITAL
0.283552632,0.874013158,0.274342105,0,0,0,390183,ST LUKE'S MINERS MEMORIAL HOSPITAL
0.232565789,0.535526316,0.274342105,0,0,0,230040,PENNOCK HOSPITAL
0.252960526,0.515789474,0.275328947,0,0,0,10158,RUSSELLVILLE HOSPITAL
0.227302632,0.498026316,0.275328947,0,0,0,150061,DAVIESS COMMUNITY HOSPITAL
0.326973684,0.04375,0.275328947,0,0,0,140095,SAINT ANTHONY HOSPITAL
0.170723684,0.367105263,0.275328947,0,0,0,370166,WAGONER COMMUNITY HOSPITAL
0.258552632,0.299671053,0.276644737,0,0,0,490002,RUSSELL COUNTY MEDICAL CENTER
0.381578947,0.089144737,0.276973684,0,0,0,450596,LAKE GRANBURY MEDICAL CENTER
0.274671053,0.880592105,0.276973684,0,0,0,150001,JOHNSON MEMORIAL HOSPITAL
0.340131579,0,0.277631579,0,0,0,50158,ENCINO HOSPITAL MEDICAL CENTER
0.271381579,0.515789474,0.277960526,0,0,0,440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL
0.398355263,0.429934211,0.277960526,0,0,0,50136,PETALUMA VALLEY HOSPITAL
0.306907895,0.237828947,0.278618421,0,0,0,30111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS
0.34375,0.282236842,0.278947368,0,0,0,330397,INTERFAITH MEDICAL CENTER
0.331578947,0.732894737,0.279276316,0,0,0,20012,FAIRBANKS MEMORIAL HOSPITAL
0.232236842,0.180592105,0.279605263,0,0,0,330223,MASSENA MEMORIAL HOSPITAL
0.250328947,0.799671053,0.279605263,0,0,0,180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT
0.193421053,0.808552632,0.280263158,0,0,0,10125,LAKELAND COMMUNITY HOSPITAL
0.291776316,0.679276316,0.280592105,0,0,0,200037,FRANKLIN MEMORIAL HOSPITAL
0.252302632,0.818421053,0.280921053,0,0,0,160112,SPENCER MUNICIPAL HOSPITAL
0.367105263,0.732894737,0.28125,0,0,0,260190,LEE'S SUMMIT MEDICAL CENTER
0.338157895,0.102631579,0.28125,0,0,0,100121,BARTOW REGIONAL MEDICAL CENTER
0.272697368,0.694407895,0.281907895,0,0,0,260097,WESTERN MISSOURI MEDICAL CENTER
0.2625,0.818421053,0.282236842,0,0,0,260175,GOLDEN VALLEY MEMORIAL HOSPITAL
0.428947368,0.832565789,0.282565789,0,0,0,100054,TWIN CITIES HOSPITAL
0.244407895,0.911513158,0.282565789,0,0,0,200031,CARY MEDICAL CENTER
0.260526316,0.102631579,0.282565789,0,0,0,320004,GERALD CHAMPION REGIONAL MEDICAL CENTER
0.357894737,0.089144737,0.283552632,0,0,0,50359,TULARE REGIONAL MEDICAL CENTER
0.250986842,0.78125,0.283881579,0,0,0,520048,MERCY MEDICAL CENTER OF OSHKOSH
0.259210526,0.732894737,0.284210526,0,0,0,370004,INTEGRIS BAPTIST REGIONAL HEALTH CENTER
0.302960526,0.219078947,0.284539474,0,0,0,370039,HILLCREST HOSPITAL CLAREMORE
0.248026316,0.745394737,0.284868421,0,0,0,360131,ALLIANCE COMMUNITY HOSPITAL
0.263815789,0.640789474,0.284868421,0,0,0,140001,GRAHAM HOSPITAL ASSOCIATION
0.390789474,0.605921053,0.284868421,0,0,0,30033,BANNER PAYSON MEDICAL CENTER
0.246381579,0.85625,0.284868421,0,0,0,140147,RICHLAND MEMORIAL HOSPITAL
0.350328947,0.825657895,0.286184211,0,0,0,450828,CHRISTUS SPOHN HOSPITAL ALICE
0.290789474,0.089144737,0.286184211,0,0,0,50568,MADERA COMMUNITY HOSPITAL
0.279276316,0.020723684,0.286184211,0,0,0,330003,ALBANY MEMORIAL HOSPITAL
0.429934211,0.162828947,0.287171053,0,0,0,50101,SUTTER SOLANO MEDICAL CENTER
0.250657895,0.914802632,0.287171053,0,0,0,170186,KANSAS HEART HOSPITAL
0.388815789,0.089144737,0.287828947,0,0,0,100107,LEHIGH REGIONAL MEDICAL CENTER
0.386184211,0.902960526,0.288157895,0,0,0,100314,WEST KENDALL BAPTIST HOSPITAL
0.248355263,0.28125,0.288486842,0,0,0,440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER
0.295723684,0.300328947,0.288815789,0,0,0,440065,NORTHCREST MEDICAL CENTER
0.253289474,0.13125,0.288815789,0,0,0,440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER
0.265131579,0.679276316,0.288815789,0,0,0,490084,RIVERSIDE TAPPAHANNOCK HOSPITAL
0.335197368,0.447368421,0.288815789,0,0,0,50014,SUTTER AMADOR HOSPITAL
0.309868421,0.769407895,0.288815789,0,0,0,440184,FRANKLIN WOODS COMMUNITY HOSPITAL
0.450986842,0.386513158,0.290460526,0,0,0,50688,SAINT LOUISE REGIONAL HOSPITAL
0.276315789,0.880592105,0.290789474,0,0,0,200050,MAINE COAST MEMORIAL HOSPITAL
0.228618421,0.386513158,0.291118421,0,0,0,490033,WARREN MEMORIAL HOSPITAL
0.277960526,0.447368421,0.291447368,0,0,0,520063,ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND
0.29375,0.694407895,0.291776316,0,0,0,520019,MINISTRY SAINT MARYS HOSPITAL
0.200986842,0.893092105,0.291776316,0,0,0,180105,MONROE COUNTY MEDICAL CENTER
0.235526316,0.146710526,0.292434211,0,0,0,190044,ACADIA GENERAL HOSPITAL
0.268421053,0.334868421,0.292763158,0,0,0,180049,BAPTIST HEALTH RICHMOND
0.271710526,0.732894737,0.292763158,0,0,0,340120,VIDANT DUPLIN  HOSPITAL
0.301315789,0.55625,0.292763158,0,0,0,490140,"STAFFORD HOSPITAL, LLC"
0.342105263,0.429934211,0.292763158,0,0,0,150157,ST VINCENT CARMEL HOSPITAL INC
0.329605263,0.515789474,0.292763158,0,0,0,110201,COLISEUM NORTHSIDE HOSPITAL
0.290131579,0.732894737,0.294407895,0,0,0,520062,OCONOMOWOC MEMORIAL HOSPITAL
0.233223684,0.848684211,0.294407895,0,0,0,280128,CHI HEALTH NEBRASKA HEART
0.269078947,0.953289474,0.295065789,0,0,0,250020,WEBSTER GENERAL HOSPITAL/SWING BED
0.329934211,0.605921053,0.295394737,0,0,0,260015,TWIN RIVERS REGIONAL MEDICAL CENTER
0.380592105,0.04375,0.295394737,0,0,0,50149,CALIFORNIA HOSPITAL MEDICAL CENTER LA
0.294078947,0.282236842,0.296052632,0,0,0,200018,AROOSTOOK MEDICAL CENTER
0.361842105,0.258223684,0.296381579,0,0,0,490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER
0.285197368,0.914802632,0.296381579,0,0,0,440130,BAPTIST MEMORIAL HOSPITAL UNION CITY
0.292763158,0.789144737,0.296381579,0,0,0,10108,PRATTVILLE BAPTIST HOSPITAL
0.322697368,0.668421053,0.297368421,0,0,0,360360,"SOIN MEDICAL CENTER,INDU & RAJ SOIN MEDICAL CENTER"
0.341776316,0.535526316,0.297368421,0,0,0,450024,UNIVERSITY MEDICAL CENTER OF EL PASO
0.322368421,0.535526316,0.297368421,0,0,0,100140,BAPTIST MEDICAL CENTER - NASSAU
0.402302632,0.351644737,0.298355263,0,0,0,250096,MERIT HEALTH RANKIN
0.280592105,0.831907895,0.298355263,0,0,0,240050,FAIRVIEW LAKES MEDICAL CENTER
0.278618421,0.258223684,0.299013158,0,0,0,360040,KNOX COMMUNITY HOSPITAL
0.302631579,0.535526316,0.299013158,0,0,0,170103,NEWTON MEDICAL CENTER
