cost,quality,discharge,income,provider_id,provider
0.864875095,0.185465556,0.738834217,0.15329296,390226,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS
0.690386071,0.166919001,0.738455715,0.111657835,330090,ARNOT OGDEN MEDICAL CENTER
0.728614686,0.341786525,0.738077214,0.595003785,140116,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL
0.71006813,0.489401968,0.737698713,0.429220288,180012,HARDIN MEMORIAL HOSPITAL
0.801286904,0.564345193,0.737320212,0.632853899,140166,ST MARYS HOSPITAL
0.584784254,0.305071915,0.736941711,0.785011355,450007,PETERSON REGIONAL MEDICAL CENTER
0.735049205,0.834216503,0.73656321,0.358819076,10029,EAST ALABAMA MEDICAL CENTER
0.627554883,0.524224073,0.736184709,0.442846329,360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST
0.811127933,0.263058289,0.735806207,0.940575322,50195,WASHINGTON HOSPITAL
0.74337623,0.489401968,0.735427706,0.042392127,70034,NORWALK HOSPITAL ASSOCIATION
0.858819076,0.166919001,0.735049205,0.308856927,100002,BETHESDA HOSPITAL EAST
0.744890235,0.611279334,0.734670704,0.309235428,100253,JUPITER MEDICAL CENTER
0.354655564,0.021953066,0.734292203,0.070779712,330006,ST JOSEPH'S MEDICAL CENTER
0.861847086,0.658970477,0.733913702,0.890991673,50239,GLENDALE ADVENTIST MEDICAL CENTER
0.651400454,0.376987131,0.733535201,0.981074943,380047,ST CHARLES MEDICAL CENTER - BEND
0.752838759,0.396290689,0.733156699,0.466313399,360133,GRANDVIEW HOSPITAL & MEDICAL CENTER
0.733156699,0.073807721,0.732778198,0.865632097,320018,MEMORIAL MEDICAL CENTER INC
0.706283119,0.71347464,0.732399697,0.576835731,240078,FAIRVIEW SOUTHDALE HOSPITAL
0.819454958,0.285768357,0.732021196,0.018168055,410009,KENT COUNTY MEMORIAL HOSPITAL
0.802043906,0.834216503,0.731264194,0.231642695,420087,ROPER HOSPITAL
0.724829674,0.35995458,0.731264194,0.621498864,140280,TRINITY ROCK ISLAND
0.749053747,0.761544285,0.730885693,0.484481453,150034,ST MARY MEDICAL CENTER INC
0.676003028,0.476911431,0.730507192,0.728236185,450079,BAYLOR MEDICAL CENTER AT IRVING
0.799394398,0.683573051,0.73012869,0.467448902,360079,KETTERING MEDICAL CENTER
0.727857684,0.698713096,0.729750189,0.35654807,10113,MOBILE INFIRMARY
0.772899319,0.814155942,0.729371688,0.048069644,310012,VALLEY HOSPITAL
0.723694171,0.060938683,0.728993187,0.513626041,230029,ST JOSEPH MERCY OAKLAND
0.381150643,0.772899319,0.728614686,0.97993944,380005,ASANTE ASHLAND COMMUNITY HOSPITAL
0.584405753,0.026116578,0.728236185,0.920514762,50159,VENTURA COUNTY MEDICAL CENTER
0.650643452,0.376987131,0.727857684,0.529523089,230036,ALPENA REGIONAL MEDICAL CENTER
0.717259652,0.804693414,0.727479182,0.070401211,330304,WHITE PLAINS HOSPITAL CENTER
0.718773656,0.564345193,0.727100681,0.038607116,70017,MIDSTATE MEDICAL CENTER
0.657456472,0.644587434,0.72672218,0.71006813,370056,COMANCHE COUNTY MEMORIAL HOSPITAL
0.668433005,0.644587434,0.726343679,0.00340651,220095,HEYWOOD HOSPITAL
0.689250568,0.772899319,0.725965178,0.700227101,40027,BAXTER REGIONAL MEDICAL CENTER
0.84670704,0.784632854,0.725586677,0.07002271,330261,PHELPS MEMORIAL HOSPITAL ASSN
0.825510977,0.580242241,0.725208176,0.117335352,390107,UPMC PASSAVANT
0.522710068,0.580242241,0.724829674,0.111279334,330096,JONES MEMORIAL HOSPITAL
0.664269493,0.263058289,0.724451173,0.005299016,220175,METROWEST MEDICAL CENTER
0.854655564,0.166919001,0.724072672,0.409538229,180141,UNIVERSITY OF LOUISVILLE HOSPITAL
0.565859198,0.263058289,0.723694171,0.418622256,180045,ST ELIZABETH FLORENCE
0.48334595,0.206283119,0.72331567,0.095382286,330218,OSWEGO HOSPITAL
0.845950038,0.396290689,0.722937169,0.940196821,50367,NORTHBAY MEDICAL CENTER
0.795230886,0.67335352,0.722558668,0.020439061,300017,PARKLAND MEDICAL CENTER
0.788417865,0.135124905,0.722180167,0.292959879,100019,HOLMES REGIONAL MEDICAL CENTER
0.599167298,0.644587434,0.721801665,0.581756245,240022,SANFORD  WORTHINGTON MEDICAL CENTER
0.807342922,0.524224073,0.721423164,0.949659349,50153,O'CONNOR HOSPITAL
0.720666162,0.580242241,0.721044663,0.662755488,280060,CHI HEALTH BERGAN MERCY
0.741862226,0.50681302,0.720666162,0.453065859,360161,ST JOSEPH WARREN HOSPITAL
0.470476911,0.088947767,0.720287661,0.105223316,330279,MERCY HOSPITAL
0.577971234,0.747161241,0.71990916,0.454201363,360131,ALLIANCE COMMUNITY HOSPITAL
0.59651779,0.848978047,0.719530659,0.436411809,360197,MARY RUTAN HOSPITAL
0.632096896,0.524224073,0.719152157,0.651778955,170006,VIA CHRISTI HOSPITAL PITTSBURG INC
0.775170326,0.698713096,0.718773656,0.607494322,140288,ADVOCATE GOOD SAMARITAN HOSPITAL
0.655563967,0.747161241,0.718395155,0.457607873,360065,FISHER-TITUS HOSPITAL
0.707797123,0.441710825,0.718016654,0.806964421,450209,NORTHWEST TEXAS HOSPITAL
0.663133989,0.420893263,0.717638153,0.013626041,220052,SIGNATURE HEALTHCARE BROCKTON HOSPITAL
0.791824375,0.102952309,0.717259652,0.85995458,30055,KINGMAN REGIONAL MEDICAL CENTER
0.730507192,0.629447388,0.716881151,0.660862983,280077,FREMONT HEALTH MEDICAL CENTER
0.856169569,0.658970477,0.71650265,0.043906132,310054,HACKENSACK-UMC MOUNTAINSIDE
0.412187737,0.135124905,0.716124148,0.105601817,330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER
0.758894777,0.026116578,0.715745647,0.962528388,50133,RIDEOUT MEMORIAL HOSPITAL
0.588947767,0.489401968,0.715367146,0.519303558,230069,SAINT JOSEPH MERCY LIVINGSTON HOSPITAL
0.666919001,0.848978047,0.714988645,0.182437547,490042,CARILION NEW RIVER VALLEY MEDICAL CENTER
0.766086298,0.804693414,0.714610144,0.942467827,50013,ST HELENA HOSPITAL
0.698334595,0.598410295,0.714231643,0.42657078,180017,T J SAMSON COMMUNITY HOSPITAL
0.754731264,0.041635125,0.713853142,0.965177896,50280,MERCY MEDICAL CENTER REDDING
0.66994701,0.92997729,0.71347464,0.604844815,140101,MORRIS HOSPITAL & HEALTHCARE CENTERS
0.548826646,0.241862226,0.713096139,0.61014383,140115,THOREK MEMORIAL HOSPITAL
0.727479182,0.629447388,0.712717638,0.295987888,100038,MEMORIAL REGIONAL HOSPITAL
0.686979561,0.263058289,0.712339137,0.982210447,500141,ST FRANCIS COMMUNITY HOSPITAL
0.646858441,0.263058289,0.711960636,0.438304315,360090,ST LUKE'S HOSPITAL
0.769492808,0.073807721,0.711582135,0.594246783,140130,NORTHWESTERN LAKE FOREST HOSPITAL
0.658591976,0.722937169,0.711203634,0.665783497,280023,CHI HEALTH ST FRANCIS
0.666161998,0.166919001,0.710825132,0.389099167,440009,CUMBERLAND MEDICAL CENTER
0.682816048,0.544284633,0.710446631,0.701362604,40010,MERCY HOSPITAL NORTHWEST ARKANSAS
0.685465556,0.814155942,0.71006813,0.528387585,230236,METRO HEALTH HOSPITAL
0.537093111,0.814155942,0.709689629,0.98675246,500007,ISLAND HOSPITAL
0.694928085,0.135124905,0.709311128,0.392505678,250141,BAPTIST MEMORIAL HOSPITAL DESOTO
0.781983346,0.116956851,0.708932627,0.785389856,450029,LAREDO MEDICAL CENTER
0.800529902,0.073807721,0.708554126,0.065102195,330119,LENOX HILL HOSPITAL
0.437168812,0.341786525,0.708175625,0.422407267,180005,HIGHLANDS REGIONAL MEDICAL CENTER
0.542392127,0.772899319,0.707797123,0.02990159,200052,NORTHERN MAINE MEDICAL CENTER
0.707418622,0.629447388,0.707418622,0.258516276,110128,MEADOWS REGIONAL MEDICAL CENTER
0.612036336,0.420893263,0.707040121,0.414837245,180143,SAINT JOSEPH EAST
0.656320969,0.50681302,0.70666162,0.999242998,20024,CENTRAL PENINSULA GENERAL HOSPITAL
0.667297502,0.611279334,0.706283119,0.121877366,390173,INDIANA REGIONAL MEDICAL CENTER
0.660862983,0.396290689,0.705904618,0.894398183,50126,VALLEY PRESBYTERIAN HOSPITAL
0.754352763,0.856926571,0.705526117,0.398561696,250102,MISSISSIPPI BAPTIST MEDICAL CENTER
0.569265708,0.35995458,0.705147615,0.933005299,50248,NATIVIDAD MEDICAL CENTER
0.725586677,0.35995458,0.704769114,0.54996215,520189,AURORA MEDICAL CTR KENOSHA
0.647615443,0.658970477,0.704390613,0.370931113,440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER
0.788796366,0.376987131,0.704012112,0.943981832,50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS
0.624905375,0.341786525,0.703633611,0.116956851,390090,WESTERN PENNSYLVANIA HOSPITAL
0.690764572,0.420893263,0.70325511,0.707418622,370013,"MERCY HOSPITAL OKLAHOMA CITY, INC"
0.798637396,0.376987131,0.702876609,0.29674489,100281,MEMORIAL HOSPITAL WEST
0.692657078,0.305071915,0.702498107,0.486373959,150018,ELKHART GENERAL HOSPITAL
0.595003785,0.073807721,0.702119606,0.985616957,500011,HIGHLINE MEDICAL CENTER
0.785389856,0.747161241,0.701741105,0.810370931,450686,UNIVERSITY MEDICAL CENTER
0.714988645,0.319454958,0.701362604,0.28349735,100135,TALLAHASSEE MEMORIAL HOSPITAL
0.684708554,0.916351249,0.700984103,0.214610144,340021,CAROLINAS HEALTHCARE SYSTEM CLEVELAND
0.672218017,0.476911431,0.700605602,0.646101438,170049,OLATHE MEDICAL CENTER
0.667676003,0.820968963,0.700227101,0.237698713,420098,WACCAMAW COMMUNITY HOSPITAL
0.73656321,0.185465556,0.6998486,0.18319455,490048,LEWISGALE MEDICAL CENTER
0.746025738,0.747161241,0.699470098,0.637395912,260081,SSM ST CLARE HEALTH CENTER
0.742240727,0.564345193,0.699091597,0.399697199,250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL
0.57986374,0.051097653,0.698713096,0.326267979,100023,CITRUS MEMORIAL HOSPITAL
0.582513248,0.735049205,0.698334595,0.999621499,20012,FAIRBANKS MEMORIAL HOSPITAL
0.777062831,0.784632854,0.697956094,0.618092354,140186,RIVERSIDE MEDICAL CENTER
0.50681302,0.102952309,0.697577593,0.001514005,220066,MERCY MEDICAL CENTER
0.68319455,0.341786525,0.697199092,0.088947767,330057,ST PETER'S HOSPITAL
0.429220288,0.95003785,0.69682059,0.674110522,190263,HEART HOSPITAL OF LAFAYETTE
0.68016654,0.735049205,0.696442089,0.132475397,390066,GOOD SAMARITAN HOSPITAL
0.619606359,0.019682059,0.696063588,0.924678274,50295,MERCY HOSPITAL
0.851627555,0.683573051,0.695685087,0.886071158,50169,PRESBYTERIAN INTERCOMMUNITY HOSPITAL
0.681680545,0.305071915,0.695306586,0.269492808,110069,HOUSTON MEDICAL CENTER
0.673732021,0.524224073,0.694928085,0.48675246,150026,IU HEALTH GOSHEN HOSPITAL
0.614685844,0.67335352,0.694549584,0.545798637,520103,COMMUNITY MEMORIAL HOSPITAL
0.714231643,0.458743376,0.694171083,0.147615443,390057,GRAND VIEW HOSPITAL
0.724451173,0.611279334,0.693792581,0.467070401,360051,MIAMI VALLEY HOSPITAL
0.767600303,0.242619228,0.69341408,0.251703255,110215,PIEDMONT FAYETTE HOSPITAL
0.652914459,0.396290689,0.693035579,0.575321726,240001,NORTH MEMORIAL MEDICAL CENTER
0.719152157,0.135124905,0.692657078,0.369038607,440104,ERLANGER MEDICAL CENTER
0.631718395,0.761544285,0.692278577,0.205526117,340090,JOHNSTON HEALTH
0.700984103,0.71347464,0.691900076,0.559424678,520193,AURORA BAYCARE MEDICAL CTR
0.728993187,0.644587434,0.691521575,0.598410295,140211,DELNOR COMMUNITY HOSPITAL
0.756245269,0.544284633,0.691143073,0.31680545,100127,MORTON PLANT HOSPITAL
0.686222559,0.611279334,0.690386071,0.493565481,150007,COMMUNITY HOWARD REGIONAL HEALTH INC
0.718395155,0.598410295,0.690386071,0.933762301,50145,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA
0.770628312,0.784632854,0.69000757,0.607872824,140122,HINSDALE HOSPITAL
0.632475397,0.206283119,0.689629069,0.015140045,220135,FALMOUTH HOSPITAL
0.70666162,0.544284633,0.689250568,0.038228615,70031,GRIFFIN HOSPITAL
0.639288418,0.35995458,0.688872067,0.969341408,120001,THE QUEENS MEDICAL CENTER
0.869795609,0.341786525,0.688493565,0.787282362,450058,BAPTIST MEDICAL CENTER
0.473126419,0.205904618,0.688115064,0.087055261,330268,COBLESKILL REGIONAL HOSPITAL
0.75321726,0.319454958,0.687736563,0.666919001,280061,REGIONAL WEST MEDICAL CENTER
0.466313399,0.088947767,0.686979561,0.101438304,330073,UNITED MEMORIAL MEDICAL CENTER
0.477668433,0.420893263,0.686979561,0.419379258,180001,ST ELIZABETH FT THOMAS
0.793716881,0.088947767,0.68660106,0.079106737,330167,WINTHROP-UNIVERSITY HOSPITAL
0.765707797,0.185465556,0.686222559,0.60333081,140191,INGALLS MEMORIAL HOSPITAL
0.544284633,0.784632854,0.685844058,0.161998486,80006,NANTICOKE MEMORIAL HOSPITAL
0.476154428,0.544284633,0.685465556,0.197577593,510030,DAVIS MEDICAL CENTER
0.630582892,0.912566238,0.685087055,0.506434519,230259,ST JOSEPH MERCY CHELSEA
0.728236185,0.489401968,0.684708554,0.884935655,50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL
0.693792581,0.35995458,0.684330053,0.203633611,340010,WAYNE MEMORIAL HOSPITAL
0.794473883,0.544284633,0.683951552,0.501135503,150023,UNION HOSPITAL INC
0.8001514,0.041635125,0.683573051,0.93679031,50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP
0.511355034,0.629447388,0.68319455,0.974261923,380082,PROVIDENCE MILWAUKIE HOSPITAL
0.647993944,0.376987131,0.682816048,0.264193793,110001,HAMILTON MEDICAL CENTER
0.504920515,0.150643452,0.682437547,0.129825889,390118,BRADFORD REGIONAL MEDICAL CENTER
0.675246026,0.396290689,0.682059046,0.356926571,10090,PROVIDENCE HOSPITAL
0.69000757,0.611279334,0.681680545,0.019303558,410005,OUR LADY OF FATIMA HOSPITAL
0.629825889,0.341786525,0.681302044,0.693035579,40071,JEFFERSON REGIONAL MEDICAL CENTER
0.532551098,0.489401968,0.680923543,0.970476911,380025,LEGACY MOUNT HOOD MEDICAL CENTER
0.497728993,0.263058289,0.680545042,0.105980318,330074,F F THOMPSON HOSPITAL
0.548448145,0.772899319,0.68016654,0.198713096,510024,MONONGALIA COUNTY GENERAL HOSPITAL
0.588190765,0.026116578,0.679788039,0.01665405,220073,MORTON HOSPITAL
0.619227858,0.441710825,0.679409538,0.558667676,520075,ST VINCENT HOSPITAL
0.64345193,0.420893263,0.679031037,0.48334595,150004,FRANCISCAN ST MARGARET HEALTH - HAMMOND
0.596896291,0.772899319,0.678652536,0.447388342,360082,EUCLID HOSPITAL
0.229371688,0,0.678274035,0.616199849,140083,LORETTO HOSPITAL
0.543906132,0.224072672,0.677895534,0.461392884,360175,CLINTON MEMORIAL HOSPITAL
0.702119606,0.524224073,0.677517033,0.632096896,140032,ST ANTHONYS MEMORIAL HOSPITAL
0.713853142,0.116956851,0.67676003,0.050340651,310034,RIVERVIEW MEDICAL CENTER
0.61317184,0.420893263,0.67676003,0.703633611,40062,ST EDWARD MERCY MEDICAL CENTER
0.653671461,0.544284633,0.676381529,0.616956851,140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO
0.715367146,0.341786525,0.676003028,0.183573051,490053,JOHNSTON MEMORIAL HOSPITAL
0.591597275,0.841786525,0.675246026,0.028387585,200001,ST JOSEPH HOSPITAL
0.566994701,0.305071915,0.675246026,0.290310371,100045,FLORIDA HOSPITAL DELAND
0.649507949,0.658970477,0.674867525,0.438682816,360074,FLOWER HOSPITAL
0.480317941,0.185465556,0.674489023,0.433005299,360012,MOUNT CARMEL ST ANN'S
0.677895534,0.305071915,0.674110522,0.614685844,140251,COMMUNITY FIRST MEDICAL CENTER
0.763815291,0.224072672,0.67335352,0.450416351,360019,SUMMA BARBERTON HOSPITAL
0.818319455,0.71347464,0.67335352,0.767600303,450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER
0.569644209,0.206283119,0.672975019,0.963663891,50150,SIERRA NEVADA MEMORIAL HOSPITAL
0.64004542,0.458743376,0.672596518,0.210446631,340119,STANLY REGIONAL MEDICAL CENTER
0.597274792,0.458743376,0.672218017,0.783875852,450023,CITIZENS MEDICAL CENTER
0.645344436,0.683573051,0.671839516,0.997350492,500002,PROVIDENCE ST MARY MEDICAL CENTER
0.683573051,0.524224073,0.671461014,0.481831945,150126,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT
0.76003028,0.041635125,0.671082513,0.294095382,100092,WUESTHOFF MEDICAL CENTER  ROCKLEDGE
0.697199092,0.458743376,0.670325511,0.329295988,100265,MEASE COUNTRYSIDE HOSPITAL
0.679031037,0.116956851,0.670325511,0.654428463,170122,"VIA CHRISTI HOSPITALS WICHITA, INC"
0.609386828,0.524224073,0.66994701,0.55336866,520139,AURORA WEST ALLIS MEDICAL CENTER
0.740726722,0.073807721,0.669568509,0.903860712,50077,SCRIPPS MERCY HOSPITAL
0.807721423,0.150643452,0.669190008,0.772520818,450222,CONROE REGIONAL MEDICAL CENTER
0.543527631,0.489401968,0.668811506,0.274791824,110105,COLQUITT REGIONAL MEDICAL CENTER
0.645722937,0.263058289,0.668433005,0.16010598,390096,ST JOSEPH MEDICAL CENTER
0.571536715,0.305071915,0.668054504,0.197956094,510006,UNITED HOSPITAL CENTER
0.687736563,0.396290689,0.667676003,0.603709311,140250,ADVOCATE SOUTH SUBURBAN HOSPITAL
0.611657835,0.683573051,0.667297502,0.494700984,150086,DEARBORN COUNTY HOSPITAL
0.532172597,0.951930356,0.666919001,0.532172597,230108,PORTAGE HEALTH
0.637017411,0.856926571,0.6665405,0.628311885,140189,SARAH BUSH LINCOLN HEALTH CENTER
0.627176382,0.924678274,0.666161998,0.431491294,360092,MEMORIAL HOSPITAL
0.310749432,0.395912188,0.665783497,0.977289932,380033,SACRED HEART UNIVERSITY DISTRICT
0.390613172,0.946252839,0.665404996,0.702876609,40011,CHAMBERS MEMORIAL HOSPITAL
0.736941711,0.073807721,0.665026495,0.945495836,50079,DOCTORS MEDICAL CENTER - SAN PABLO
0.655185466,0.50681302,0.664647994,0.635124905,140164,MEMORIAL HOSPITAL OF CARBONDALE
0.639666919,0.116956851,0.664269493,0.322104466,100244,CAPE CORAL HOSPITAL
0.568887207,0.420893263,0.663890992,0.228236185,420070,TUOMEY HEALTHCARE SYSTEM
0.573807721,0.441710825,0.663512491,0.550340651,520021,UNITED HOSPITAL SYSTEM
0.559424678,0.206283119,0.663133989,0.601816805,140049,WEST SUBURBAN MEDICAL CENTER
0.716881151,0.305071915,0.662755488,0.620363361,140239,ROCKFORD MEMORIAL HOSPITAL
0.646101438,0.420893263,0.662376987,0.489023467,150058,MEMORIAL HOSPITAL OF SOUTH BEND
0.593111279,0.611279334,0.661998486,0.562452687,520004,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR
0.602573808,0.458743376,0.661619985,0.712339137,370016,INTEGRIS BASS BAPTIST HEALTH CENTER
0.708175625,0.848978047,0.661241484,0.671461014,190045,ST TAMMANY PARISH HOSPITAL
0.605223316,0.319454958,0.660862983,0.004920515,220176,ST VINCENT HOSPITAL
0.813020439,0.016275549,0.660484481,0.071915216,330158,GOOD SAMARITAN HOSPITAL OF SUFFERN
0.757759273,0.021953066,0.66010598,0.945874338,50360,MARIN GENERAL HOSPITAL
0.608251325,0.881529145,0.659727479,0.496971991,150065,SCHNECK MEDICAL CENTER
0.623769871,0.735049205,0.659348978,0.824753974,60119,MEDICAL CENTER OF THE ROCKIES
0.665783497,0.341786525,0.658970477,0.484859955,150006,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL
0.742997729,0.784632854,0.658591976,0.541256624,160045,ST LUKES HOSPITAL
0.566237699,0.263058289,0.658213475,0.977668433,380090,BAY AREA HOSPITAL
0.651021953,0.804693414,0.657834974,0.275927328,110095,TIFT REGIONAL MEDICAL CENTER
0.659348978,0.629447388,0.657456472,0.08327025,330185,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON
0.747539743,0.524224073,0.657077971,0.820590462,60064,CENTURA HEALTH-PORTER ADVENTIST HOSPITAL
0.606358819,0.79333838,0.65669947,0.218016654,340008,SCOTLAND MEMORIAL HOSPITAL
0.641180924,0.341786525,0.656320969,0.291445874,100057,FLORIDA HOSPITAL WATERMAN
0.722558668,0.71347464,0.655942468,0.700605602,40004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS
0.587433762,0.073807721,0.655563967,0.978046934,380027,MERCY MEDICAL CENTER
0.44322483,0.019682059,0.655185466,0.088569266,330003,ALBANY MEMORIAL HOSPITAL
0.644587434,0.611279334,0.654806964,0.637774413,260052,MERCY HOSPITAL WASHINGTON
0.604844815,0.073807721,0.654428463,0.375094625,440011,BLOUNT MEMORIAL HOSPITAL
0.523088569,0.026116578,0.654049962,0.912566238,50292,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER
0.677138531,0.476911431,0.653671461,0.047691143,310017,CHILTON MEDICAL CENTER
0.266086298,0.285768357,0.65329296,0.075700227,330397,INTERFAITH MEDICAL CENTER
0.701362604,0.242619228,0.652914459,0.116199849,390102,UPMC ST MARGARET
0.589704769,0.698713096,0.652535958,0.713853142,370018,JANE PHILLIPS MEDICAL CENTER
0.604087812,0.644587434,0.652157456,0.535957608,160016,TRINITY REGIONAL MEDICAL CENTER
0.675624527,0.041635125,0.651778955,0.615442846,140082,LOUIS A WEISS MEMORIAL HOSPITAL
0.794095382,0.034822104,0.651400454,0.950794852,50084,ST JOSEPHS MEDICAL CENTER OF STOCKTON
0.49318698,0.544284633,0.651021953,0.454579864,360010,UNION HOSPITAL
0.745647237,0.722937169,0.650643452,0.283118849,100117,BAPTIST MEDICAL CENTER  BEACHES
0.661619985,0.804693414,0.64988645,0.232399697,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL
0.47009841,0.242619228,0.64988645,0.925813777,50315,KERN MEDICAL CENTER
0.63663891,0.644587434,0.649507949,0.448523846,360143,MARYMOUNT HOSPITAL
0.738077214,0.722937169,0.649129447,0.450794852,360150,SUMMA WESTERN RESERVE HOSPITAL
0.741105223,0.073807721,0.648750946,0.258137774,110075,EAST GEORGIA REGIONAL MEDICAL CENTER
0.620363361,0.873959122,0.648372445,0.674110522,190102,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC"
0.345571537,0.242619228,0.647993944,0.049583649,310058,BERGEN REGIONAL MEDICAL CENTER
0.607494322,0.598410295,0.647615443,0.395912188,250099,GREENWOOD LEFLORE HOSPITAL
0.539742619,0.166919001,0.647236942,0.124526874,390016,JAMESON MEMORIAL HOSPITAL
0.509084027,0.166919001,0.646479939,0.428463285,180093,BAPTIST HEALTH MADISONVILLE
0.345950038,0.945874338,0.646479939,0.922785768,50357,GOLETA VALLEY COTTAGE HOSPITAL
0.663890992,0.476911431,0.646101438,0.79333838,450028,"VHS BROWNSVILLE HOSPITAL COMPANY, LLC"
0.54655564,0.376987131,0.645722937,0.86336109,320005,SAN JUAN REGIONAL MEDICAL CENTER
0.627933384,0.698713096,0.645344436,0.635881908,140011,HERRIN HOSPITAL
0.771763815,0.116956851,0.644965935,0.428841787,180132,LAKE CUMBERLAND REGIONAL HOSPITAL
0.651778955,0.088947767,0.644587434,0.924299773,50057,KAWEAH DELTA MEDICAL CENTER
0.664647994,0.848978047,0.644208933,0.630204391,140289,ANDERSON HOSPITAL
0.395533687,0.185465556,0.643830431,0.098788796,330223,MASSENA MEMORIAL HOSPITAL
0.812641938,0.629447388,0.64345193,0.767978804,450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME
0.59348978,0.784632854,0.642694928,0.479560939,150128,COMMUNITY HOSPITAL SOUTH
0.5666162,0.135124905,0.642694928,0.980317941,380002,ASANTE THREE RIVERS MEDICAL CENTER
0.770249811,0.376987131,0.642316427,0.641559425,260027,RESEARCH MEDICAL CENTER
0.473504921,0.856926571,0.641937926,0.402725208,250058,SOUTH CENTRAL REG MED CTR
0.718016654,0.088947767,0.641559425,0.04996215,310008,HOLY NAME MEDICAL CENTER
0.641937926,0.524224073,0.641180924,0.207797123,340147,NASH GENERAL HOSPITAL
0.529144587,0.476911431,0.640802422,0.974640424,380004,PROVIDENCE ST VINCENT MEDICAL CENTER
0.626040878,0.898561696,0.640423921,0.643073429,260001,MERCY HOSPITAL JOPLIN
0.724072672,0.658970477,0.64004542,0.855791067,30061,BANNER BOSWELL MEDICAL CENTER
0.621877366,0.564345193,0.639666919,0.445495836,360212,LAKEWOOD HOSPITAL
0.705147615,0.761544285,0.638909917,0.050719152,310111,CENTRASTATE MEDICAL CENTER
0.642316427,0.319454958,0.638909917,0.989023467,500151,ST ANTHONY HOSPITAL
0.669190008,0.073807721,0.638531416,0.612036336,140180,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER
0.601816805,0.50681302,0.638152914,0.557153671,520076,BEAVER DAM COMMUNITY HOSPITAL
0.452308857,0.305071915,0.637774413,0.115442846,390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM
0.479182438,0.954201363,0.637395912,0.57342922,240141,FAIRVIEW NORTHLAND REGIONAL HOSPITAL
0.591218774,0.698713096,0.637017411,0.523088569,230021,"LAKELAND HOSPITAL, ST JOSEPH"
0.760408781,0.185465556,0.63663891,0.942089326,50009,QUEEN OF THE VALLEY MEDICAL CENTER
0.654428463,0.305071915,0.636260409,0.648372445,170182,MENORAH MEDICAL CENTER
0.638531416,0.804693414,0.635881908,0.414080242,180103,BAPTIST HEALTH LEXINGTON
0.730885693,0.041635125,0.635503407,0.247539743,110192,EASTSIDE MEDICAL CENTER
0.415215746,0.242619228,0.635124905,0.092354277,330386,CATSKILL REGIONAL MEDICAL CENTER
0.746404239,0.611279334,0.634746404,0.313020439,100075,ST JOSEPHS HOSPITAL
0.553747161,0.683573051,0.634367903,0.020817562,300020,SOUTHERN NH MEDICAL CENTER
0.602195307,0.50681302,0.633989402,0.576457229,240115,MERCY HOSPITAL
0.5333081,0.580242241,0.633610901,0.442467827,360080,EAST OHIO REGIONAL HOSPITAL
0.618470855,0.041635125,0.6332324,0.906888721,50045,EL CENTRO REGIONAL MEDICAL CENTER
0.603709311,0.735049205,0.632475397,0.130582892,390268,MOUNT NITTANY MEDICAL CENTER
0.351627555,0.981074943,0.632475397,0.839137017,130066,NORTHWEST SPECIALTY HOSPITAL
0.622634368,0.873959122,0.632096896,0.626040878,140162,ST JOSEPH MEDICAL CENTER
0.672975019,0.242619228,0.631718395,0.791824375,450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI
0.744511734,0.544284633,0.630961393,0.174489023,490120,CHESAPEAKE GENERAL HOSPITAL
0.737698713,0.458743376,0.630961393,0.597274792,140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN
0.505299016,0.458743376,0.630582892,0.578728236,240047,ST LUKES HOSPITAL
0.602952309,0.820968963,0.630204391,0.415594247,180011,SAINT JOSEPH LONDON
0.628311885,0.658970477,0.629447388,0.291824375,100028,PARRISH MEDICAL CENTER
0.705526117,0.285768357,0.629447388,0.858819076,30114,ORO VALLEY HOSPITAL
