cost,discharge,income,provider_id
0.18877551,0.213010204,0.835778061,460044
0.337372449,0.213010204,0.9375,50055
0.216836735,0.214285714,0.733418367,450080
0.267538265,0.214285714,0.736607143,450475
0.198660714,0.214923469,0.686543367,40069
0.174744898,0.215242347,0.362244898,440110
0.201211735,0.215242347,0.375318878,440020
0.194515306,0.215242347,0.543048469,240018
0.392219388,0.215242347,0.763711735,670019
0.208545918,0.215242347,0.823979592,60071
0.184311224,0.215242347,0.840561224,460007
0.230229592,0.215242347,0.978635204,380022
0.171237245,0.21747449,0.093431122,330249
0.139668367,0.21747449,0.237882653,420102
0.168686224,0.218112245,0.714923469,370048
0.258609694,0.218431122,0.522321429,520206
0.253188776,0.21875,0.240752551,420019
0.241390306,0.21875,0.667410714,190242
0.243941327,0.219387755,0.109375,390157
0.226403061,0.219706633,0.227359694,420069
0.29942602,0.219706633,0.617665816,260214
0.167410714,0.220344388,0.862244898,320061
0.191964286,0.220663265,0.67315051,190116
0.268494898,0.220663265,0.690369898,40001
0.314413265,0.220663265,0.906887755,50054
0.124043367,0.221619898,0.717155612,370178
0.204719388,0.221619898,0.79815051,450177
0.223533163,0.222257653,0.973214286,120011
0.235969388,0.222576531,0.227678571,420053
0.232780612,0.222895408,0.53380102,520034
0.272002551,0.223214286,0.047512755,310058
0.258290816,0.223533163,0.260204082,110045
0.147640306,0.223852041,0.353316327,440218
0.238520408,0.223852041,0.839604592,460013
0.234693878,0.224489796,0.360331633,440050
0.230548469,0.224489796,0.683992347,40137
0.188456633,0.225127551,0.404336735,180079
0.187181122,0.225446429,0.440688776,360089
0.20184949,0.225765306,0.19005102,490012
0.275829082,0.225765306,0.638392857,170017
0.212053571,0.225765306,0.680484694,40050
0.239795918,0.226721939,0.744579082,450419
0.275510204,0.227040816,0.898915816,50758
0.222895408,0.227359694,0.115433673,390039
0.103316327,0.227359694,0.649872449,280127
0.173788265,0.227997449,0.681441327,40015
0.203443878,0.228316327,0.193239796,490127
0.250318878,0.228635204,0.525191327,520204
0.213966837,0.228635204,0.692602041,370054
0.299107143,0.228635204,0.868622449,320065
0.23309949,0.229591837,0.338966837,10146
0.26690051,0.229591837,0.739795918,450580
0.190369898,0.230229592,0.098533163,330229
0.207270408,0.230229592,0.37372449,440109
0.23182398,0.230229592,0.92442602,50357
0.251913265,0.231186224,0.719387755,450853
0.330038265,0.231186224,0.946747449,50320
0.261160714,0.23182398,0.662627551,190263
0.246811224,0.23182398,0.873405612,290006
0.15752551,0.232461735,0.503826531,230093
0.176339286,0.232461735,0.600765306,140059
0.185905612,0.23309949,0.124043367,390056
0.163265306,0.23309949,0.180165816,490094
0.268813776,0.23309949,0.605548469,140294
0.384247449,0.234056122,0.911989796,50089
0.228954082,0.234375,0.556760204,240052
0.178252551,0.234693878,0.519451531,160008
0.243303571,0.234693878,0.675701531,190298
0.185586735,0.234693878,0.707908163,370216
0.312181122,0.234693878,0.911033163,50517
0.180165816,0.235969388,0.644451531,170191
0.257334184,0.236288265,0.482142857,150022
0.301339286,0.236288265,0.933035714,50732
0.257653061,0.23692602,0.542729592,240069
0.304528061,0.23692602,0.738520408,450690
0.227997449,0.23692602,0.994260204,500033
0.292091837,0.237882653,0.782206633,450082
0.221619898,0.238201531,0.741709184,450573
0.244260204,0.238520408,0.910076531,50140
0.31122449,0.238839286,0.664859694,190003
0.199936224,0.239158163,0.197704082,510077
0.270727041,0.239477041,0.234375,420062
0.311543367,0.239477041,0.305165816,100319
0.213647959,0.240114796,0.256377551,110051
0.237882653,0.240114796,0.827168367,530006
0.308035714,0.240114796,0.865433673,320003
0.202806122,0.241071429,0.121492347,390093
0.36192602,0.241071429,0.933992347,50248
0.233737245,0.241709184,0.097257653,330033
0.224808673,0.241709184,0.519132653,160122
0.21619898,0.242346939,0.799744898,670004
0.308673469,0.242665816,0.844706633,30083
0.229910714,0.242984694,0.249362245,110015
0.303890306,0.243303571,0.718112245,450840
0.280293367,0.243622449,0.521683673,520038
0.222257653,0.243941327,0.360969388,440031
0.291135204,0.243941327,0.646683673,280105
0.214285714,0.244579082,0.414221939,180106
0.037627551,0.244897959,0.42059949,360247
0.253826531,0.244897959,0.421875,360156
0.202168367,0.244897959,0.515943878,160005
0.23565051,0.244897959,0.747130102,450565
0.355867347,0.244897959,0.879783163,50373
0.249043367,0.246492347,0.116709184,390217
0.195471939,0.246492347,0.341836735,10099
0.26434949,0.247130102,0.522959184,520044
0.353635204,0.24744898,0.944515306,50773
0.218431122,0.247767857,0.340880102,10021
0.232461735,0.248086735,0.421556122,360029
0.25255102,0.248086735,0.477678571,150064
0.217155612,0.248086735,0.525191327,520205
0.219068878,0.249043367,0.355867347,440102
0.165497449,0.249043367,0.389668367,250043
0.252232143,0.249043367,0.473852041,150072
0.234375,0.249043367,0.508290816,230133
0.183992347,0.249043367,0.530931122,520095
0.220344388,0.249043367,0.550382653,240064
0.272321429,0.250956633,0.683035714,40080
0.247130102,0.250956633,0.866390306,320016
0.26817602,0.251594388,0.258609694,110032
0.197704082,0.251913265,0.709821429,370065
0.175701531,0.252232143,0.129145408,390325
0.222576531,0.252232143,0.511479592,160032
0.242028061,0.252869898,0.328125,10045
0.346938776,0.252869898,0.65369898,190274
0.269451531,0.252869898,0.771045918,450465
0.205357143,0.252869898,0.79942602,450370
0.19005102,0.254145408,0.384885204,250059
0.242984694,0.254145408,0.556441327,240101
0.191326531,0.254145408,0.627869898,260024
0.261479592,0.255102041,0.87755102,50644
0.367028061,0.255420918,0.304528061,100211
0.374362245,0.255420918,0.815369898,60028
0.255102041,0.256058673,0.837691327,460015
0.259247449,0.256377551,0.538903061,520017
0.209183673,0.256377551,0.616071429,260070
0.194834184,0.256377551,0.802614796,450875
0.196109694,0.257334184,0.493622449,230118
0.223214286,0.257334184,0.606505102,140210
0.33067602,0.257334184,0.921875,50589
0.241071429,0.258290816,0.676977041,190099
0.279017857,0.258609694,0.532206633,520041
0.289221939,0.258928571,0.645408163,170023
0.250637755,0.259247449,0.412627551,180066
0.311862245,0.259247449,0.908163265,50279
0.243622449,0.259885204,0.422512755,360270
0.298788265,0.259885204,0.694515306,370211
0.264668367,0.260522959,0.090880102,330079
0.258928571,0.260522959,0.929528061,50110
0.215880102,0.261160714,0.209183673,340049
0.272959184,0.261160714,0.265306122,110153
0.270408163,0.261160714,0.456632653,150104
0.249681122,0.261160714,0.557716837,430089
0.305165816,0.262436224,0.331313776,10157
0.353316327,0.262436224,0.772959184,670053
0.304209184,0.26307398,0.875956633,290008
0.257971939,0.263392857,0.413265306,180004
0.256058673,0.263711735,0.207589286,340159
0.240114796,0.264030612,0.188137755,490089
0.296875,0.26434949,0.191007653,490038
0.339285714,0.26434949,0.362882653,440067
0.186543367,0.26434949,0.551339286,240019
0.176977041,0.26434949,0.791454082,450654
0.350765306,0.265625,0.914859694,50684
0.22130102,0.265943878,0.123086735,390198
0.249362245,0.265943878,0.207270408,340127
0.300382653,0.265943878,0.364795918,440084
0.255420918,0.265943878,0.422193878,360121
0.354591837,0.265943878,0.811862245,60116
0.205038265,0.267538265,0.684630102,40072
0.325892857,0.267857143,0.110969388,390114
0.245535714,0.267857143,0.418048469,360170
0.273278061,0.267857143,0.680803571,40153
0.198022959,0.267857143,0.836415816,460049
0.280931122,0.269132653,0.394132653,250050
0.242346939,0.269451531,0.329081633,10086
0.349808673,0.269770408,0.138711735,390072
0.273596939,0.269770408,0.205038265,340085
0.285076531,0.270408163,0.094068878,330115
0.261798469,0.270408163,0.135204082,390019
0.28380102,0.270408163,0.230867347,420039
0.170280612,0.270408163,0.34630102,10112
0.286989796,0.271683673,0.754464286,450351
0.25,0.271683673,0.974489796,380001
0.260841837,0.272321429,0.621811224,260057
0.278380102,0.272640306,0.248405612,110042
0.294642857,0.272959184,0.343112245,10169
0.368303571,0.273278061,0.87627551,50111
0.264987245,0.273596939,0.192283163,490088
0.260204082,0.273596939,0.612882653,260219
0.292729592,0.274234694,0.396683673,180016
0.296556122,0.274234694,0.975127551,380021
0.30994898,0.274872449,0.083227041,330088
0.382015306,0.274872449,0.309311224,100239
0.262755102,0.274872449,0.382015306,250044
0.302933673,0.274872449,0.539540816,520198
0.283163265,0.276147959,0.532844388,520076
0.247767857,0.276466837,0.66932398,190114
0.180803571,0.276466837,0.673788265,190081
0.383609694,0.276466837,0.719706633,450885
0.300701531,0.276466837,0.773278061,450848
0.345982143,0.277742347,0.385522959,250084
0.263392857,0.278061224,0.399553571,180092
0.265306122,0.278061224,0.554528061,240166
0.22002551,0.278061224,0.756696429,450754
0.238839286,0.279017857,0.627232143,260142
0.319515306,0.279336735,0.066645408,330086
0.325255102,0.279655612,0.370535714,440061
0.318239796,0.27997449,0.641581633,170200
0.228316327,0.280293367,0.862244898,320038
0.285395408,0.280293367,0.983737245,380052
0.31505102,0.280931122,0.072385204,330396
0.226721939,0.28125,0.389987245,250077
0.342793367,0.281568878,0.433992347,360150
0.343112245,0.281568878,0.626913265,260074
0.288265306,0.281568878,0.726084184,450292
0.276147959,0.281568878,0.832589286,460023
0.245216837,0.282844388,0.199936224,510013
0.239477041,0.282844388,0.398915816,180064
0.333864796,0.282844388,0.876594388,50018
0.387436224,0.28380102,0.147959184,390132
0.379783163,0.284119898,0.660076531,190250
0.263711735,0.284438776,0.196747449,510085
0.366071429,0.284438776,0.307079082,100069
0.244579082,0.285076531,0.257653061,110041
0.329081633,0.285076531,0.307397959,100255
0.254783163,0.285076531,0.504145408,230106
0.379464286,0.285076531,0.948979592,50131
0.269770408,0.286352041,0.175701531,490123
0.417091837,0.286352041,0.406887755,180078
0.297193878,0.286352041,0.407206633,180139
0.294961735,0.286352041,0.53252551,520057
0.262436224,0.287627551,0.396045918,180138
0.341517857,0.287627551,0.424107143,360259
0.256696429,0.287627551,0.454719388,360032
0.391262755,0.288584184,0.300382653,100234
0.333545918,0.288584184,0.448341837,360026
0.179846939,0.288584184,0.71747449,670073
0.303252551,0.289540816,0.470344388,150075
0.429528061,0.289540816,0.887117347,50771
0.248405612,0.290178571,0.003188776,220098
0.282206633,0.290178571,0.324617347,10130
0.26307398,0.290178571,0.452487245,360014
0.381377551,0.291135204,0.922512755,50159
0.21747449,0.291454082,0.170280612,210017
0.28252551,0.291454082,0.480229592,150175
0.224489796,0.292091837,0.394451531,250067
0.200892857,0.292410714,0.202168367,510038
0.232142857,0.292729592,0.562181122,430091
0.234056122,0.293048469,0.09630102,330211
0.24744898,0.293048469,0.495854592,230180
0.310586735,0.293686224,0.242665816,420101
0.286033163,0.293686224,0.469068878,150076
0.183035714,0.29432398,0.649553571,280129
0.239158163,0.294642857,0.611607143,260162
0.257015306,0.294642857,0.716517857,370040
0.342155612,0.295280612,0.070153061,330205
0.271364796,0.295280612,0.391581633,250117
0.287627551,0.295918367,0.270089286,110044
0.365752551,0.296237245,0.699936224,370097
0.284119898,0.296556122,0.541454082,240020
0.337691327,0.296875,0.808035714,450653
0.240433673,0.297193878,0.090561224,330084
0.367665816,0.297193878,0.32940051,10054
0.305803571,0.297831633,0.971619898,120004
0.251594388,0.29815051,0.770408163,670012
0.317283163,0.298469388,0.039540816,70015
0.279655612,0.298788265,0.678890306,190007
0.287308673,0.299107143,0.213647959,340037
0.432397959,0.29942602,0.764668367,450716
0.252869898,0.299744898,0.224808673,340087
0.290816327,0.299744898,0.553571429,240044
0.378188776,0.299744898,0.797831633,450867
0.274234694,0.300701531,0.816326531,60124
0.335140306,0.301020408,0.262436224,110039
0.289540816,0.301339286,0.637117347,170001
0.255739796,0.301658163,0.347576531,10025
0.383928571,0.301658163,0.897640306,50597
0.24872449,0.302295918,0.536352041,520033
0.368941327,0.302295918,0.859056122,30117
0.240752551,0.302933673,0.558673469,430090
0.351721939,0.303252551,0.230548469,420043
0.434630102,0.303252551,0.88934949,50727
0.280612245,0.303890306,0.447066327,360044
0.284438776,0.304209184,0.505102041,230110
0.319196429,0.304528061,0.666772959,190050
0.208227041,0.304528061,0.714604592,370100
0.35682398,0.304528061,0.71875,670068
0.271683673,0.305484694,0.121173469,390163
0.354910714,0.305484694,0.757334184,670080
0.398596939,0.306122449,0.84119898,30037
0.211096939,0.306441327,0.225127551,340011
0.260522959,0.306441327,0.553252551,240117
0.370216837,0.306441327,0.657844388,190014
0.306122449,0.306441327,0.823660714,60006
0.267219388,0.307716837,0.539221939,520011
0.155293367,0.307716837,0.640625,170183
0.315369898,0.308354592,0.261479592,110004
0.397321429,0.308354592,0.290497449,100230
0.254145408,0.308354592,0.439413265,360002
0.277104592,0.309311224,0.098214286,330073
0.328762755,0.309630102,0.351721939,440137
0.307079082,0.30994898,0.0625,330240
0.284757653,0.30994898,0.59630102,140089
0.395727041,0.310586735,0.140306122,390035
0.279336735,0.310905612,0.272959184,110200
0.198341837,0.310905612,0.680165816,40051
0.408482143,0.311543367,0.808673469,450661
0.316645408,0.311862245,0.375,440175
0.318558673,0.311862245,0.416135204,360348
0.318877551,0.3125,0.02869898,200002
0.326211735,0.3125,0.415816327,360210
0.292410714,0.3125,0.651147959,280111
0.323979592,0.313456633,0.235012755,420005
0.275191327,0.313456633,0.642219388,170145
0.267857143,0.314094388,0.425701531,360109
0.385204082,0.314413265,0.291135204,100285
0.344706633,0.314413265,0.406568878,180128
0.313137755,0.314413265,0.628507653,260195
0.225765306,0.315369898,0.640625,170196
0.365433673,0.315688776,0.185586735,490092
0.370854592,0.316007653,0.43494898,360195
0.327806122,0.316007653,0.798788265,450154
0.271045918,0.316645408,0.472895408,150167
0.343431122,0.316645408,0.833227041,460041
0.309311224,0.317283163,0.061862245,330199
0.320153061,0.317602041,0.560267857,430013
0.367346939,0.317602041,0.792091837,670043
0.328125,0.318239796,0.136798469,390183
0.276466837,0.318239796,0.197066327,510012
0.278061224,0.318239796,0.500637755,230040
0.29815051,0.319196429,0.33067602,10158
0.272640306,0.319196429,0.479272959,150061
0.372130102,0.319196429,0.586096939,140095
0.214604592,0.319196429,0.712372449,370166
0.303571429,0.320471939,0.189413265,490002
0.319834184,0.320790816,0.457908163,150001
0.426339286,0.320790816,0.746173469,450596
0.384566327,0.321428571,0.895727041,50158
0.315688776,0.321747449,0.361288265,440056
0.442602041,0.321747449,0.949298469,50136
0.245854592,0.322385204,0.586415816,140151
0.351084184,0.322704082,0.854591837,30111
0.38807398,0.323022959,0.073022959,330397
0.376594388,0.323341837,0.999681122,20012
0.277742347,0.323660714,0.095982143,330223
0.29559949,0.323660714,0.403380102,180020
0.259566327,0.324298469,0.165497449,210007
0.237563776,0.324617347,0.328443878,10125
0.335778061,0.324936224,0.030931122,200037
0.297512755,0.325255102,0.515306122,160112
0.411352041,0.32557398,0.618622449,260190
0.317602041,0.325892857,0.619260204,260097
0.306760204,0.326211735,0.623086735,260175
0.289859694,0.326530612,0.029336735,200031
0.472576531,0.326530612,0.284119898,100054
0.304846939,0.326530612,0.868941327,320004
0.401785714,0.327487245,0.926020408,50359
0.285714286,0.327806122,0.226721939,340160
0.296237245,0.328125,0.539540816,520048
0.347576531,0.328443878,0.705357143,370039
0.293367347,0.328762755,0.437181122,360131
0.308354592,0.328762755,0.596619898,140001
0.291772959,0.328762755,0.603635204,140147
0.435586735,0.328762755,0.852997449,30033
0.324298469,0.330038265,0.085459184,330003
0.394451531,0.330038265,0.786670918,450828
0.334821429,0.330038265,0.931760204,50568
0.295918367,0.330994898,0.640625,170186
0.473214286,0.330994898,0.945471939,50101
0.225127551,0.331632653,0.160395408,210060
0.433673469,0.331951531,0.3125,100107
0.430803571,0.332270408,0.297512755,100314
0.293686224,0.332589286,0.363520408,440153
0.309630102,0.332908163,0.176339286,490084
0.340242347,0.332908163,0.352678571,440065
0.353954082,0.332908163,0.358418367,440184
0.298469388,0.332908163,0.36192602,440033
0.380102041,0.332908163,0.962053571,50014
0.493941327,0.334502551,0.949617347,50688
0.447385204,0.334821429,0.661033163,190204
0.321428571,0.335140306,0.029017857,200050
0.273915816,0.335459184,0.176977041,490033
0.323022959,0.335778061,0.523596939,520063
0.244897959,0.336096939,0.411989796,180105
0.338010204,0.336096939,0.536670918,520019
0.28125,0.336734694,0.663903061,190044
0.345663265,0.337053571,0.176020408,490140
0.316007653,0.337053571,0.218431122,340120
0.374681122,0.337053571,0.266581633,110201
0.312818878,0.337053571,0.400510204,180049
0.386479592,0.337053571,0.455994898,150157
0.339604592,0.338647959,0.062818878,330064
0.334183673,0.338966837,0.522321429,520062
0.27869898,0.338966837,0.650829082,280128
0.313456633,0.339604592,0.393813776,250020
0.375,0.339923469,0.616390306,260015
0.425382653,0.339923469,0.876913265,50149
0.338329082,0.340561224,0.02997449,200018
0.405931122,0.340880102,0.185267857,490097
0.337053571,0.340880102,0.335459184,10108
0.32940051,0.340880102,0.371173469,440130
0.366390306,0.341836735,0.273278061,100140
0.366709184,0.341836735,0.449936224,360360
0.386160714,0.341836735,0.810586735,450024
0.446428571,0.342793367,0.384247449,250096
0.32557398,0.342793367,0.543686224,240050
0.323660714,0.343431122,0.416772959,360040
0.347257653,0.343431122,0.639030612,170103
0.214923469,0.344068878,0.691645408,40011
0.456632653,0.344387755,0.889030612,50078
0.34502551,0.344706633,0.359375,440018
0.364158163,0.344706633,0.787308673,450163
0.430165816,0.344706633,0.899872449,50588
0.310905612,0.345663265,0.988520408,500007
0.385522959,0.345982143,0.587053571,140068
0.288584184,0.34630102,0.392857143,250057
0.301977041,0.346619898,0.628188776,260059
0.431760204,0.346619898,0.956951531,50313
0.307397959,0.347257653,0.026147959,200040
0.307716837,0.347257653,0.122767857,390146
0.329719388,0.347257653,0.125956633,390043
0.316326531,0.347257653,0.511160714,160001
0.294005102,0.348533163,0.49744898,230035
0.237244898,0.348852041,0.34119898,10148
0.377232143,0.349170918,0.211096939,340133
0.379145408,0.349170918,0.381696429,250025
0.330357143,0.349170918,0.529655612,520071
0.350446429,0.349170918,0.59502551,140143
0.331951531,0.350446429,0.191326531,490111
0.302295918,0.350446429,0.550701531,240040
0.355229592,0.350446429,0.594387755,140110
0.286670918,0.350446429,0.682716837,40076
0.297831633,0.351721939,0.125637755,390052
0.291454082,0.351721939,0.377869898,250128
0.322066327,0.352359694,0.477997449,150030
0.424107143,0.352359694,0.957908163,50291
0.461096939,0.352997449,0.141262755,390070
0.335459184,0.352997449,0.477040816,150065
0.27997449,0.353635204,0.159757653,210054
0.394770408,0.353954082,0.960459184,50417
0.443239796,0.353954082,0.997767857,20026
0.34375,0.354591837,0.715561224,370020
0.440688776,0.354591837,0.769132653,450395
0.360012755,0.354591837,0.975446429,380071
0.265943878,0.355548469,0.124681122,390118
0.300063776,0.355867347,0.503507653,230037
0.480229592,0.356186224,0.300382653,100288
0.266581633,0.356186224,0.737563776,450864
0.4375,0.35682398,0.814732143,60011
0.299744898,0.357142857,0.102678571,330074
0.321109694,0.357142857,0.892538265,50378
0.359693878,0.357780612,0.405293367,180019
0.513392857,0.357780612,0.951211735,50194
0.336415816,0.358418367,0.364477041,440081
0.323341837,0.358737245,0.395727041,180025
0.34119898,0.358737245,0.546556122,240214
0.341836735,0.359375,0.520089286,160104
0.352359694,0.359375,0.536989796,520091
0.411670918,0.359375,0.896683673,50586
0.344387755,0.360331633,0.034757653,70008
0.326530612,0.360331633,0.792410714,450604
0.395408163,0.360969388,0.259885204,110046
0.40497449,0.361288265,0.471619898,150047
0.368622449,0.361288265,0.614158163,260116
0.327168367,0.361288265,0.708227041,370218
0.314094388,0.362244898,0.705038265,370235
0.456951531,0.362563776,0.287946429,100291
0.332270408,0.362882653,0.032206633,470024
0.367984694,0.362882653,0.669005102,190202
0.448660714,0.362882653,0.87372449,290032
0.347895408,0.363839286,0.084502551,330276
0.52869898,0.364158163,0.041772959,310040
0.421237245,0.364158163,0.293048469,100076
0.444515306,0.364158163,0.868303571,320063
0.389987245,0.365114796,0.719068878,670044
0.320471939,0.365433673,0.541135204,520045
0.308992347,0.365752551,0.415497449,180070
0.349489796,0.365752551,0.426658163,360080
0.339923469,0.365752551,0.471938776,150168
0.348214286,0.366709184,0.534438776,520097
0.32684949,0.366709184,0.555165816,240088
0.338966837,0.367346939,0.83067602,130013
0.31377551,0.367665816,0.109693878,390037
0.34247449,0.367984694,0.263392857,110104
0.426977041,0.368303571,0.354910714,440197
0.359056122,0.368303571,0.875,290049
0.354272959,0.368941327,0.034119898,70012
0.36065051,0.369260204,0.251594388,110002
0.322704082,0.369579082,0.554209184,240043
0.455994898,0.369897959,0.291454082,100125
0.440369898,0.370216837,0.613839286,260022
0.500956633,0.370216837,0.761160714,450659
0.340880102,0.370854592,0.540497449,520009
0.40625,0.371173469,0.218112245,340106
0.340561224,0.371173469,0.626594388,260064
0.380739796,0.371811224,0.264668367,110150
0.411989796,0.371811224,0.469387755,150133
0.391581633,0.371811224,0.973852041,380025
0.404017857,0.372767857,0.230229592,420038
0.402104592,0.372767857,0.68622449,40042
0.357461735,0.373405612,0.595344388,140026
0.423788265,0.37372449,0.763711735,450289
0.348852041,0.374043367,0.239158163,420033
0.469068878,0.374043367,0.39190051,250123
0.448022959,0.374681122,0.38807398,250138
0.451530612,0.375,0.940688776,50211
0.422512755,0.375318878,0.297831633,100200
0.375956633,0.375318878,0.567283163,270023
0.501913265,0.375956633,0.928890306,50506
0.382334184,0.37627551,0.830357143,130014
0.419961735,0.376594388,0.455994898,150161
0.266262755,0.376913265,0.435586735,360351
0.511798469,0.376913265,0.816964286,60065
0.414540816,0.376913265,0.969068878,50042
0.355548469,0.377869898,0.857780612,30118
0.288903061,0.378188776,0.015943878,220083
0.362563776,0.378188776,0.128188776,390138
0.328443878,0.378826531,0.642538265,170120
0.400829082,0.378826531,0.648278061,280132
0.321747449,0.379464286,0.403061224,180043
0.504464286,0.379783163,0.726403061,450688
0.455038265,0.380102041,0.909757653,50245
0.502232143,0.380102041,0.997767857,20017
0.405612245,0.380739796,0.823022959,60013
0.443558673,0.380739796,0.856186224,30062
0.235012755,0.380739796,0.927933673,50257
0.401466837,0.381696429,0.832908163,460042
0.439413265,0.382015306,0.291772959,100150
0.301658163,0.382015306,0.443558673,360175
0.459821429,0.382015306,0.888392857,50575
0.349170918,0.382971939,0.376913265,440083
0.316964286,0.383290816,0.00255102,220051
0.42059949,0.383290816,0.775510204,670031
0.336734694,0.383928571,0.000637755,220030
0.381696429,0.383928571,0.498405612,230121
0.295280612,0.384566327,0.40369898,180021
0.358737245,0.384885204,0.034438776,70004
0.317920918,0.384885204,0.189094388,490114
0.383290816,0.385522959,0.835459184,460051
0.375637755,0.385841837,0.199298469,510039
0.35809949,0.385841837,0.378826531,250006
0.404655612,0.386479592,0.236607143,420055
0.498086735,0.386479592,0.886160714,50735
0.407206633,0.387117347,0.722257653,670082
0.388711735,0.387117347,0.728954082,450851
0.400191327,0.387755102,0.352359694,440227
0.362244898,0.387755102,0.710140306,370113
0.364477041,0.388392857,0.103954082,330030
0.390625,0.388711735,0.558992347,430095
0.332589286,0.389030612,0.407844388,180069
0.314732143,0.38934949,0.00127551,220065
0.37244898,0.38934949,0.500956633,230217
0.546556122,0.389987245,0.944834184,50689
0.421556122,0.390306122,0.772640306,450330
0.37372449,0.390625,0.24872449,110225
0.394132653,0.390943878,0.524553571,520059
0.538265306,0.390943878,0.95440051,50118
0.310267857,0.391581633,0.099170918,330188
0.389030612,0.39190051,0.745535714,450148
0.423469388,0.392219388,0.340242347,10049
0.371811224,0.392538265,0.459183673,150097
0.332908163,0.392857143,0.486288265,230259
0.438137755,0.39317602,0.566645408,270017
0.405293367,0.393494898,0.246492347,110230
0.389668367,0.393494898,0.524872449,520102
0.274872449,0.393494898,0.589285714,140083
0.465242347,0.394451531,0.838647959,460005
0.370535714,0.394770408,0.189732143,490001
0.397002551,0.395089286,0.713966837,370006
0.45184949,0.395408163,0.333864796,10012
0.427295918,0.395408163,0.725127551,450447
0.259885204,0.396045918,0.932397959,50708
0.369897959,0.396364796,0.523278061,520035
0.432716837,0.396683673,0.959502551,50301
0.43622449,0.396683673,0.985331633,500152
0.327487245,0.397321429,0.195471939,510031
0.333227041,0.397640306,0.734375,450236
0.306441327,0.397959184,0.004464286,220019
0.324936224,0.397959184,0.103635204,330058
0.469387755,0.398596939,0.247130102,110008
0.470344388,0.398915816,0.135522959,390197
0.439732143,0.399234694,0.15625,90008
0.466517857,0.399234694,0.916135204,50526
0.361288265,0.399872449,0.383290816,250015
0.396364796,0.400191327,0.558035714,430012
0.412308673,0.400510204,0.530612245,520028
0.475765306,0.400829082,0.742028061,450656
0.385841837,0.401147959,0.636798469,170006
0.48309949,0.401147959,0.999043367,20006
0.387755102,0.401785714,0.175382653,490141
0.51690051,0.402104592,0.055803571,310021
0.283482143,0.402104592,0.347895408,10168
0.392538265,0.402104592,0.866709184,320022
0.274553571,0.403061224,0.462691327,150160
0.361607143,0.403061224,0.762117347,450804
0.350127551,0.40369898,0.225446429,340016
0.413265306,0.404017857,0.088010204,330049
0.338647959,0.404336735,0.102040816,330065
0.406887755,0.404655612,0.723852041,670025
0.416772959,0.40497449,0.768813776,450347
0.434311224,0.405293367,0.437818878,360151
0.382653061,0.405293367,0.509566327,230055
0.360331633,0.405931122,0.458227041,150037
0.399234694,0.40625,0.652104592,280032
0.352040816,0.406568878,0.509247449,230239
0.39190051,0.406887755,0.351084184,440151
0.444196429,0.406887755,0.534757653,520193
0.468112245,0.40752551,0.150191327,390220
0.576211735,0.407844388,0.906568878,50534
0.359375,0.408163265,0.226084184,340023
0.545280612,0.408163265,0.901147959,50281
0.457270408,0.40880102,0.319515306,100055
0.477040816,0.40880102,0.727359694,670060
0.371173469,0.409438776,0.268813776,110124
0.37755102,0.409757653,0.414859694,180087
0.509247449,0.410076531,0.869579082,290005
0.39317602,0.410395408,0.01817602,410006
0.351403061,0.410395408,0.03252551,470001
0.461734694,0.411033163,0.28380102,100124
0.490114796,0.411033163,0.90752551,50342
0.348533163,0.411670918,0.280612245,100142
0.448979592,0.411670918,0.288265306,100315
0.421875,0.411670918,0.742028061,450508
0.409438776,0.412627551,0.018494898,410001
0.441007653,0.412946429,0.05994898,330204
0.386798469,0.413265306,0.594706633,140234
0.334502551,0.413584184,0.097576531,330085
0.422193878,0.413903061,0.222895408,340041
0.497767857,0.414221939,0.385522959,250122
0.505739796,0.414540816,0.884247449,50740
0.265625,0.414859694,0.709502551,370210
0.478316327,0.414859694,0.977678571,380007
0.431122449,0.415497449,0.461096939,150154
0.50127551,0.415497449,0.573979592,140240
0.445471939,0.416135204,0.089285714,330135
0.369260204,0.416454082,0.408163265,180005
0.40880102,0.416772959,0.430165816,360087
0.473533163,0.416772959,0.702806122,370016
0.403380102,0.417410714,0.667729592,190020
0.591836735,0.417410714,0.937181122,50152
0.398278061,0.418048469,0.024553571,300014
0.346619898,0.418367347,0.170918367,210030
0.388392857,0.418367347,0.222576531,340097
0.356186224,0.419005102,0.610012755,260210
0.34630102,0.41932398,0.323341837,10065
0.46619898,0.419642857,0.971938776,120002
0.363520408,0.419961735,0.341517857,10036
0.399553571,0.419961735,0.637755102,170197
0.450892857,0.42059949,0.273596939,100102
0.416454082,0.420918367,0.037946429,70019
0.395089286,0.421237245,0.782844388,450104
0.575255102,0.421237245,0.953125,50122
0.452168367,0.421875,0.110012755,390328
0.401147959,0.421875,0.377232143,440187
0.373405612,0.422512755,0.36065051,440025
0.436862245,0.422831633,0.79432398,450272
0.487882653,0.42315051,0.321747449,100302
0.422831633,0.42315051,0.646364796,280077
0.495535714,0.42315051,0.784119898,450213
0.471619898,0.42315051,0.992028061,500139
0.357780612,0.42442602,0.543367347,240066
0.336096939,0.424744898,0.167729592,210013
0.442920918,0.425063776,0.380739796,250093
0.320790816,0.425382653,0.496173469,230095
0.445790816,0.425382653,0.717793367,450730
0.357142857,0.426020408,0.007015306,220174
0.429209184,0.426020408,0.147640306,390304
