cost,discharge,quality,provider_id,provider
0.737534164,0.129286891,0.059703229,30121,"MOUNTAIN VISTA MEDICAL CENTER, LP"
0.808644212,0.12984177,0.393078327,100047,BAYFRONT HEALTH PUNTA GORDA
0.920162578,0.12984177,0.042779409,290054,CENTENNIAL HILLS HOSPITAL MEDICAL CENTER
0.732655728,0.130799384,0.413134531,450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS
0.923792097,0.130799384,0.984713969,50254,MARSHALL MEDICAL CENTER
0.018574746,0.131694351,0.151696857,220024,HOLYOKE MEDICAL CENTER
0.433265156,0.132177633,0.241444118,360075,UHHS RICHMOND HEIGHTS HOSPITAL
0.774714622,0.132625116,0.71936529,50150,SIERRA NEVADA MEMORIAL HOSPITAL
0.733374813,0.13306365,0.585523019,100275,WELLINGTON REGIONAL MEDICAL CENTER
0.266377472,0.133564831,0.897553161,340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER
0.622112776,0.133564831,0.887278943,140286,KISHWAUKEE COMMUNITY HOSPITAL
0.421085962,0.134450848,0.896398654,160028,CHI HEALTH MERCY COUNCIL BLUFFS
0.200061314,0.134871483,0.256381113,520075,ST VINCENT HOSPITAL
0.305640025,0.135372664,0.724403952,360091,MEDINA HOSPITAL
0.147494587,0.135811198,0.110653684,330219,ERIE COUNTY MEDICAL CENTER
0.875403498,0.136330279,0.931409752,50013,ST HELENA HOSPITAL
0.5551518,0.136724064,0.009057063,40041,ST MARYS REGIONAL MEDICAL CENTER
0.344397412,0.137162598,0.227930121,360161,ST JOSEPH WARREN HOSPITAL
0.447529428,0.137162598,0.319028782,140177,JACKSON PARK HOSPITAL
0.683354296,0.137878571,0.057045178,50757,ALVARADO HOSPITAL MEDICAL CENTER
0.115832901,0.138379752,0.731330994,160117,FINLEY HOSPITAL
0.845629491,0.138800387,0.933503974,10083,SOUTH BALDWIN REGIONAL MEDICAL CENTER
0.900022529,0.13923892,0.829875779,420036,SPRINGS MEMORIAL HOSPITAL
0.049568575,0.139695353,0.780402019,510062,BECKLEY ARH HOSPITAL
0.561503675,0.140169686,0.729666356,170013,HAYS MEDICAL CENTER
0.997642857,0.140661917,0.285565977,310016,CAREPOINT HEALTH-CHRIST HOSPITAL
0.422646476,0.140661917,0.093622467,410011,"LANDMARK MEDICAL CENTER,  INC"
0.085027417,0.141637431,0.066209637,110018,NEWTON MEDICAL CENTER
0.007807487,0.142102814,0.291741247,390041,UNIONTOWN HOSPITAL
0.13079676,0.142102814,0.401571562,340184,HAYWOOD REGIONAL MEDICAL CENTER
0.620383728,0.142102814,0.938820076,60003,LONGMONT UNITED HOSPITAL
0.160420221,0.14354371,0.147204124,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM
0.400643035,0.144035942,0.862470466,260052,MERCY HOSPITAL WASHINGTON
0.180494387,0.144519224,0.618520441,390113,MEADVILLE MEDICAL CENTER
0.337765783,0.144993556,0.21800494,330128,ELMHURST HOSPITAL CENTER
0.789123371,0.144993556,0.9892604,100252,RAULERSON HOSPITAL
0.325184816,0.145915372,0.015894609,490011,BON SECOURS DEPAUL MEDICAL CENTER
0.534965232,0.145915372,0.613866614,390012,LANSDALE HOSPITAL
0.50994279,0.146819288,0.070308585,330233,BROOKDALE HOSPITAL MEDICAL CENTER
0.179963353,0.147266772,0.52283955,360009,LIMA MEMORIAL HEALTH SYSTEM
0.732131592,0.147776903,0.598965418,190086,NORTHERN LOUISIANA MEDICAL CENTER
0.766087681,0.148251235,0.576985036,50503,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS
0.539715808,0.148707668,0.54435455,340020,CENTRAL CAROLINA HOSPITAL
0.739668952,0.149155151,0.193294909,190046,TOURO INFIRMARY
0.490551323,0.149665282,0.551541133,500008,UNIVERSITY OF WASHINGTON MEDICAL CTR
0.396889319,0.150130665,0.434595833,360212,LAKEWOOD HOSPITAL
0.286940788,0.150569199,0.951537553,340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER
0.333062001,0.150998783,0.201743395,390168,BUTLER MEMORIAL HOSPITAL
0.932842932,0.150998783,0.718855159,50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER
0.780617386,0.151974297,0.340525882,50006,ST JOSEPH HOSPITAL
0.142504062,0.152484428,0.484230687,390233,HANOVER HOSPITAL
0.721457409,0.152905062,0.088306365,360019,SUMMA BARBERTON HOSPITAL
0.785236459,0.153352545,0.335863106,50724,BAKERSFIELD HEART HOSPITAL
0.703933554,0.153826878,0.966340302,110125,FAIRVIEW PARK HOSPITAL
0.231885024,0.154265411,0.088753848,490023,FAUQUIER HOSPITAL
0.576528485,0.154265411,0.303035727,140130,NORTHWESTERN LAKE FOREST HOSPITAL
0.508829156,0.155231975,0.515107038,140082,LOUIS A WEISS MEMORIAL HOSPITAL
0.137691115,0.155786855,0.823261975,230236,METRO HEALTH HOSPITAL
0.074894688,0.156216439,0.458043961,180017,T J SAMSON COMMUNITY HOSPITAL
0.26274259,0.156216439,0.540121357,160080,MERCY MEDICAL CENTER-CLINTON
0.285934497,0.157102456,0.33333035,670034,SCOTT & WHITE HOSPITAL-ROUND ROCK
0.323403567,0.157558889,0.876306651,360082,EUCLID HOSPITAL
0.469285777,0.157558889,0.742061645,100177,CAPE CANAVERAL HOSPITAL
0.190158998,0.158534403,0.415533042,360054,HOLZER MEDICAL CENTER
0.75711668,0.158534403,0.841564044,450718,ROUND ROCK MEDICAL CENTER
0.998638101,0.158534403,0.386876208,310025,CAREPOINT HEALTH - BAYONNE MEDICAL CENTER
0.576685346,0.160002148,0.728628195,670023,METHODIST MANSFIELD MEDICAL CENTER
0.062575628,0.160503329,0.974573996,390086,PENN HIGHLANDS DUBOIS
0.462447223,0.160932913,0.802033364,50709,DESERT VALLEY HOSPITAL
0.823988102,0.161443044,0.149710031,40078,NATIONAL PARK MEDICAL CENTER
0.267839048,0.161962125,0.438283096,130028,PORTNEUF MEDICAL CENTER
0.214332226,0.162391709,0.54811341,230036,ALPENA REGIONAL MEDICAL CENTER
0.387973877,0.162883941,0.113821866,320001,UNM HOSPITAL
0.119449523,0.163474619,0.96317212,170137,LAWRENCE MEMORIAL HOSPITAL
0.321921721,0.163913152,0.682788,70029,BRISTOL HOSPITAL
0.132627735,0.164405384,0.058128088,450007,PETERSON REGIONAL MEDICAL CENTER
0.201937877,0.164834968,0.888836185,360236,MERCY HOSPITAL CLERMONT
0.411378609,0.165246653,0.850791151,450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO
0.493008409,0.165694136,0.243046109,110075,EAST GEORGIA REGIONAL MEDICAL CENTER
0.941929574,0.166186368,0.030536264,330234,WESTCHESTER MEDICAL CENTER
0.363138016,0.166803895,0.675404525,50663,LOS ANGELES COMMUNITY HOSPITAL
0.3091563,0.16721558,0.216170258,520078,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS
0.546587562,0.16774361,0.006049975,500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER
0.531164557,0.168307439,0.417654113,370032,DEACONESS HOSPITAL
0.236565304,0.168772822,0.787033722,520103,COMMUNITY MEMORIAL HOSPITAL
0.868879802,0.169265053,0.445684471,390076,BRANDYWINE HOSPITAL
0.251320701,0.169757285,0.955421708,330157,SAMARITAN MEDICAL CENTER
0.595193782,0.170258466,0.678196821,150046,TERRE HAUTE REGIONAL HOSPITAL
0.90237176,0.170258466,0.060258108,50393,PIH HOSPITAL - DOWNEY
0.030551119,0.171171332,0.520655832,390036,HERITAGE VALLEY BEAVER
0.18897651,0.171681463,0.915917878,490042,CARILION NEW RIVER VALLEY MEDICAL CENTER
0.150936563,0.172191594,0.977751128,240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER
0.465772146,0.172191594,0.939312308,360152,DOCTORS HOSPITAL
0.713085291,0.172191594,0.472730364,500151,ST ANTHONY HOSPITAL
0.3991542,0.173623541,0.971933844,500150,LEGACY SALMON CREEK MEDICAL CENTER
0.604091776,0.174079974,0.536577289,370026,ST MARY'S REGIONAL MEDICAL CENTER
0.216075049,0.174545357,0.78816138,300020,SOUTHERN NH MEDICAL CENTER
0.453071344,0.175037589,0.224627694,150090,FRANCISCAN ST MARGARET HEALTH - DYER
0.801816864,0.175037589,0.245578864,110030,CARTERSVILLE MEDICAL CENTER
0.214079625,0.176022052,0.194852151,140289,ANDERSON HOSPITAL
0.556934353,0.176487435,0.375832319,50701,SOUTHWEST HEALTHCARE SYSTEM
0.33207425,0.177024415,0.104174125,140176,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL
0.67728389,0.177543495,0.362193026,30115,BANNER ESTRELLA MEDICAL CENTER
0.840267904,0.178026777,0.799241068,310083,EAST ORANGE GENERAL HOSPITAL
0.972655505,0.17848321,0.105185437,50289,SETON MEDICAL CENTER
0.063897138,0.178993341,0.974117563,220108,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC
0.146981088,0.178993341,0.634889382,440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION
0.43833628,0.179924107,0.60807618,30010,CARONDELET ST. MARY'S HOSPITAL
0.906068277,0.180461087,0.001020262,290046,SPRING VALLEY HOSPITAL MEDICAL CENTER
0.221082436,0.180461087,0.549071025,270051,KALISPELL REGIONAL MEDICAL CENTER
0.091384972,0.181570846,0.826054271,200008,MERCY HOSPITAL
0.281545759,0.181570846,0.48117885,140013,PROCTOR HOSPITAL
0.453399247,0.182385265,0.679217083,10118,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS
0.562669984,0.182385265,0.037857092,390119,MOSES TAYLOR HOSPITAL
0.765958904,0.182385265,0.47474404,140174,PRESENCE MERCY MEDICAL CENTER
0.222202919,0.183933558,0.964469822,110016,WEST GEORGIA MEDICAL CENTER
0.925309392,0.183933558,0.039763371,310061,LOURDES MEDICAL CENTER OF BURLINGTON COUNTY
0.562093063,0.184980669,0.52283955,150158,IU HEALTH WEST HOSPITAL
0.52301854,0.185463951,0.504877569,500003,SKAGIT VALLEY HOSPITAL
0.597525785,0.185991981,0.089263979,310096,"SAINT MICHAEL'S MEDICAL CENTER, INC"
0.6328183,0.186484213,0.072707095,360081,MERCY ST CHARLES HOSPITAL
0.861473637,0.187003293,0.007374526,110115,ATLANTA MEDICAL CENTER
0.241268743,0.187540274,0.233702656,300011,ST JOSEPH HOSPITAL
0.299375407,0.188032505,0.354881148,510048,LOGAN REGIONAL MEDICAL CENTER
0.253799729,0.188471039,0.855221236,520004,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR
0.894682345,0.189008019,0.861450204,450662,VALLEY REGIONAL MEDICAL CENTER
0.05696304,0.189482351,0.578578077,330009,BRONX-LEBANON HOSPITAL CENTER
0.839420286,0.189482351,0.902323334,50590,METHODIST HOSPITAL OF SACRAMENTO
0.026690168,0.190484714,0.572358058,510050,WHEELING HOSPITAL
0.851562562,0.191012744,0.21236665,50523,SUTTER DELTA MEDICAL CENTER
0.548602807,0.191531825,0.263397652,500026,SWEDISH EDMONDS HOSPITAL
0.516527586,0.191531825,0.68872163,100086,BROWARD HEALTH NORTH
0.526710963,0.192516288,0.925735663,330273,PUTNAM HOSPITAL CENTER
0.027879749,0.192981671,0.96396864,150115,MEMORIAL HOSPITAL AND HEALTH CARE CENTER
0.502749253,0.192981671,0.187164387,320018,MEMORIAL MEDICAL CENTER INC
0.876370773,0.194001933,0.729129376,100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER
0.955155924,0.194001933,0.511607718,50624,HENRY MAYO NEWHALL  HOSPITAL
0.360015979,0.195066944,0.184998568,110064,MIDTOWN MEDICAL CENTER
0.656537373,0.195066944,0.917895754,100156,LAKE CITY MEDICAL CENTER
0.05991049,0.196096155,0.581361423,390042,"WASHINGTON HOSPITAL, THE"
0.96202463,0.196624186,0.895539486,50225,FEATHER RIVER HOSPITAL
0.399291258,0.19705377,0.38737739,360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER
0.248362026,0.197528102,0.499659913,450128,KNAPP MEDICAL CENTER
0.492355751,0.197528102,0.669998926,450200,WADLEY REGIONAL MEDICAL CENTER
0.561695736,0.198530465,0.982897186,110184,WELLSTAR DOUGLAS HOSPITAL
0.705200798,0.199040596,0.135990191,330201,KINGSBROOK JEWISH MEDICAL CENTER
0.838913414,0.199505978,0.750850218,50204,PALMDALE REGIONAL MEDICAL CENTER
0.468658518,0.200034009,0.341769886,160024,IOWA LUTHERAN HOSPITAL
0.687029609,0.200481492,0.671189232,60015,CENTURA HEALTH-ST ANTHONY HOSPITAL
0.293963643,0.200481492,0.654775542,390066,GOOD SAMARITAN HOSPITAL
0.816626005,0.201528603,0.434032004,450644,WEST HOUSTON MEDICAL CENTER
0.677012892,0.202092432,0.308047541,670055,METHODIST STONE OAK HOSPITAL
0.123678142,0.20270101,0.682215222,350070,ESSENTIA HEALTH-FARGO
0.597841654,0.20270101,0.586256891,100117,BAPTIST MEDICAL CENTER  BEACHES
0.72611347,0.20270101,0.500107396,140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN
0.489500176,0.204222453,0.806973581,360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL
0.376065696,0.204732584,0.922290041,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL
0.713973822,0.205171118,0.161201403,500141,ST FRANCIS COMMUNITY HOSPITAL
0.320538576,0.205171118,0.04328954,380090,BAY AREA HOSPITAL
0.674250221,0.20619138,0.530142479,450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON
0.812298237,0.206692561,0.930255245,50424,SCRIPPS GREEN HOSPITAL
0.462842908,0.207104246,0.668191093,380027,MERCY MEDICAL CENTER
0.242842143,0.207685974,0.721065726,180001,ST ELIZABETH FT THOMAS
0.399988657,0.207685974,0.353511849,110229,"PIEDMONT NEWNAN HOSPITAL, INC"
0.288936345,0.208688337,0.992034796,340008,SCOTLAND MEMORIAL HOSPITAL
0.98905537,0.209180568,0.352321544,50737,GARFIELD MEDICAL CENTER
0.268284972,0.209699649,0.986951385,150008,ST CATHERINE HOSPITAL INC
0.953926069,0.210236629,0.327298275,50551,LOS ALAMITOS MEDICAL CENTER
0.543469994,0.210791509,0.370883153,440003,SUMNER REGIONAL MEDICAL CENTER
0.306246234,0.21129269,0.55240925,230270,OAKWOOD HOSPITAL - TAYLOR
0.841656615,0.211802821,0.741462018,50394,COMMUNITY MEMORIAL HOSPITAL SAN BUENAVENTURA
0.328154259,0.212402449,0.137547433,110091,ROCKDALE MEDICAL CENTER
0.79429234,0.212402449,0.145324694,50129,ST BERNARDINE MEDICAL CENTER
0.147162746,0.213485358,0.016359991,490045,NOVANT HEALTH PRINCE WILLIAM MEDICAL CENTER
0.137774042,0.214022338,0.888308155,150113,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY
0.231033518,0.214550369,0.259862533,150024,ESKENAZI HEALTH
0.416145747,0.215069449,0.528782129,330196,CONEY ISLAND HOSPITAL
0.294494429,0.215561681,0.720582444,280023,CHI HEALTH ST FRANCIS
0.166586529,0.215561681,0.634307654,390267,FORBES HOSPITAL
0.92258722,0.216626691,0.609445479,50009,QUEEN OF THE VALLEY MEDICAL CENTER
0.344471327,0.21719947,0.758618529,70036,JOHN DEMPSEY HOSPITAL
0.210022282,0.217781199,0.257777261,440029,WILLIAMSON MEDICAL CENTER
0.906702834,0.218228682,0.725961194,310074,JERSEY CITY MEDICAL CENTER
0.344864674,0.218756712,0.578578077,110006,ST MARY'S HOSPITAL
0.956166133,0.219231045,0.026938498,50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER
0.410068435,0.219821723,0.269277583,390096,ST JOSEPH MEDICAL CENTER
0.224172087,0.219821723,0.339335577,340143,CATAWBA VALLEY MEDICAL CENTER
0.65196859,0.220841985,0.008484284,330028,RICHMOND UNIVERSITY MEDICAL CENTER
0.91730457,0.221414763,0.379340589,100053,HIALEAH HOSPITAL
0.357819225,0.221414763,0.895011456,500041,PEACHEALTH ST JOHN MEDICAL CENTER
0.097027617,0.222435025,0.669488795,390091,UPMC NORTHWEST
0.092849546,0.222945156,0.898555524,360011,MARION GENERAL HOSPITAL
0.322979679,0.223455287,0.946337796,330162,NORTHERN WESTCHESTER HOSPITAL
0.608701221,0.223455287,0.743189303,140093,PRESENCE UNITED SAMARITANS MEDICAL CENTER
0.779978648,0.223455287,0.077181929,100032,BAYFRONT HEALTH - ST PETERSBURG
0.203876806,0.225039379,0.54811341,190017,OPELOUSAS GENERAL HEALTH SYSTEM
0.461742569,0.225504761,0.990092719,140162,ST JOSEPH MEDICAL CENTER
0.407239478,0.226059641,0.938265197,100289,CLEVELAND CLINIC HOSPITAL
0.289719531,0.22661452,0.81156476,220119,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL
0.377179265,0.227070953,0.045670151,100232,PUTNAM COMMUNITY MEDICAL CENTER
0.24487542,0.227625832,0.945389132,470005,RUTLAND REGIONAL MEDICAL CENTER
0.393287436,0.227625832,0.557635856,70027,MANCHESTER MEMORIAL HOSPITAL
0.618767324,0.228637145,0.34221737,360133,GRANDVIEW HOSPITAL & MEDICAL CENTER
0.196198719,0.229183074,0.578032147,10100,THOMAS HOSPITAL
0.828510822,0.229729004,0.487201976,250031,RIVER REGION HEALTH SYSTEM
0.848521988,0.229729004,0.087071311,50036,BAKERSFIELD MEMORIAL HOSPITAL
0.104468405,0.230865612,0.626968927,340013,RUTHERFORD REGIONAL MEDICAL CENTER
0.771216115,0.231357843,0.678662204,250094,WESLEY MEDICAL CENTER
0.252907775,0.231912723,0.956298776,340042,ONSLOW MEMORIAL HOSPITAL
0.728931963,0.231912723,0.206844705,100287,GOOD SAMARITAN MEDICAL CENTER
0.748021037,0.231912723,0.077772607,30119,MERCY GILBERT MEDICAL CENTER
0.112608354,0.233559462,0.137091,440009,CUMBERLAND MEDICAL CENTER
0.730403192,0.234015895,0.695648672,140155,PRESENCE ST MARYS HOSPITAL
0.740223824,0.234015895,0.406789217,500025,SWEDISH MEDICAL CENTER / CHERRY HILL
0.183823582,0.234910861,0.144000143,390211,SHARON REGIONAL HEALTH SYSTEM
0.3883561,0.234910861,0.808226534,330222,SARATOGA HOSPITAL
0.281830622,0.236002721,0.957712823,180011,SAINT JOSEPH LONDON
0.560319809,0.236002721,0.433468175,390057,GRAND VIEW HOSPITAL
0.993461863,0.237076681,0.387851722,50336,LODI MEMORIAL HOSPITAL
0.193425559,0.237595761,0.90080189,140189,SARAH BUSH LINCOLN HEALTH CENTER
0.136480278,0.238025345,0.929055989,200019,SOUTHERN MAINE HEALTH CARE
0.300764931,0.238535476,0.558137037,150015,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY
0.799711032,0.239099306,0.954866829,60032,ROSE MEDICAL CENTER
0.1034949,0.239654185,0.774897974,80006,NANTICOKE MEMORIAL HOSPITAL
0.372856795,0.240200115,0.246751271,330221,WYCKOFF HEIGHTS MEDICAL CENTER
0.168866672,0.240746044,0.267550297,340109,SENTARA ALBEMARLE MEDICAL CENTER
0.905813629,0.240746044,0.000465383,50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP
0.084203549,0.241811055,0.266422639,350006,TRINITY HOSPITALS
0.39461749,0.241811055,0.592888595,190039,WEST JEFFERSON MEDICAL CENTER
0.37516807,0.242885015,0.84517076,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL
0.615369332,0.242885015,0.836579079,450677,HUGULEY MEMORIAL MEDICAL CENTER
0.73132572,0.243967924,0.191961409,500021,ST CLARE HOSPITAL
0.558866844,0.244469106,0.665488294,360174,UPPER VALLEY MEDICAL CENTER
0.986408289,0.244979237,0.026410468,310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS
0.478682875,0.245507267,0.138120212,330056,BROOKLYN HOSPITAL CENTER AT DOWNTOWN CAMPUS
0.562159298,0.246044247,0.549634854,140113,PRESENCE COVENANT MEDICAL CENTER
0.99440894,0.246044247,0.087688838,390290,HAHNEMANN UNIVERSITY HOSPITAL
0.937251905,0.247162956,0.010855946,390026,CHESTNUT HILL HOSPITAL
0.126111311,0.247708885,0.826734445,250058,SOUTH CENTRAL REG MED CTR
0.064256514,0.248219016,0.036129806,220036,ST ELIZABETH'S MEDICAL CENTER
0.709593081,0.248845493,0.035548078,100051,SOUTH LAKE HOSPITAL
0.877813622,0.249427221,0.331934202,450002,PROVIDENCE MEMORIAL HOSPITAL
0.320078774,0.249982101,0.624686762,140127,ADVOCATE BROMENN MEDICAL CENTER
0.656635539,0.249982101,0.605740316,50126,VALLEY PRESBYTERIAN HOSPITAL
0.317077227,0.251056061,0.417654113,250069,RUSH FOUNDATION HOSPITAL
0.204739538,0.25160199,0.168763872,390265,JEFFERSON REGIONAL MEDICAL CENTER
0.392962692,0.252174769,0.877640152,260200,SSM ST JOSEPH HOSPITAL WEST
0.5735324,0.252720699,0.853162812,300029,PORTSMOUTH REGIONAL HOSPITAL
0.995739321,0.253302427,0.528182502,50367,NORTHBAY MEDICAL CENTER
0.519274787,0.253902055,0.800028639,320085,MOUNTAIN VIEW REGIONAL MEDICAL CENTER
0.666904283,0.254483783,0.274835326,140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER
0.912111594,0.255092361,0.947286461,450403,MEDICAL CENTER OF MCKINNEY
0.043081222,0.255092361,0.253884156,220020,SAINT ANNE'S HOSPITAL
0.963270996,0.256220019,0.169336651,50243,DESERT REGIONAL MEDICAL CENTER
0.497279246,0.256810697,0.991515716,140043,CGH MEDICAL CENTER
0.570826808,0.257329777,0.0497333,330372,FRANKLIN HOSPITAL
0.134896495,0.257875707,0.139167323,340151,HALIFAX REGIONAL MEDICAL CENTER INC
0.048184729,0.25834109,0.230167538,360218,LICKING MEMORIAL HOSPITAL
0.846660405,0.258842271,0.330341161,60112,SKY RIDGE MEDICAL CENTER
0.298231081,0.259334503,0.988795017,160029,MERCY HOSPITAL
0.333768791,0.259334503,0.584592253,420049,CONWAY MEDICAL CENTER
0.52231957,0.260363714,0.17688122,150109,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST
0.275057788,0.260909644,0.202548865,90005,SIBLEY MEMORIAL HOSPITAL
0.105144945,0.261348178,0.504877569,510008,BERKELEY MEDICAL CENTER
0.500507841,0.261348178,0.607046968,60119,MEDICAL CENTER OF THE ROCKIES
0.693907495,0.262466886,0.236638147,180141,UNIVERSITY OF LOUISVILLE HOSPITAL
0.556898985,0.263048615,0.69999821,450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F
0.967255304,0.263540846,0.122628338,50231,POMONA VALLEY HOSPITAL MEDICAL CENTER
0.080054963,0.264086776,0.694261473,220011,CAMBRIDGE HEALTH ALLIANCE
0.605418332,0.264641655,0.072125367,140150,UNIVERSITY OF ILLINOIS HOSPITAL
0.466323233,0.265223384,0.803205771,300018,WENTWORTH-DOUGLASS HOSPITAL
0.464407592,0.265814062,0.777502327,150088,ST VINCENT ANDERSON REGIONAL HOSPITAL INC
0.449124993,0.265814062,0.586740173,100045,FLORIDA HOSPITAL DELAND
0.55290825,0.266870122,0.357959834,100063,MORTON PLANT NORTH BAY HOSPITAL
0.295598564,0.267416052,0.992911864,110011,TANNER MEDICAL CENTER - CARROLLTON
0.754970521,0.267416052,0.221880146,50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER
0.454762469,0.268463163,0.073226176,110165,SOUTHERN REGIONAL MEDICAL CENTER
0.803118027,0.269035942,0.263397652,110177,DOCTORS HOSPITAL
0.071847053,0.269599771,0.090722775,230054,MARQUETTE GENERAL HOSPITAL
0.322010649,0.270145701,0.781663922,100028,PARRISH MEDICAL CENTER
0.596564088,0.270754278,0.271103315,450862,ST LUKE'S THE WOODLANDS HOSPITAL
0.355063175,0.271371805,0.635363714,170012,SALINA REGIONAL HEALTH CENTER
0.316453203,0.271980382,0.012144698,50704,MISSION COMMUNITY HOSPITAL
0.552935611,0.272392067,0.308656118,100039,BROWARD HEALTH MEDICAL CENTER
0.875135955,0.272982745,0.319315171,100189,NORTHWEST MEDICAL CENTER
0.881737671,0.273600272,0.061162025,290022,DESERT SPRINGS HOSPITAL
0.061628719,0.27419095,0.59650426,220008,STURDY MEMORIAL HOSPITAL
0.180966906,0.274692131,0.707399585,110003,"MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC"
0.754292087,0.275282809,0.213270566,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL
0.887896323,0.275873488,0.502622252,50058,GLENDALE MEM HOSPITAL & HLTH CENTER
0.159580933,0.276464166,0.471432663,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER
0.221446489,0.277072743,0.897973795,180045,ST ELIZABETH FLORENCE
0.826873896,0.277654471,0.315726355,390226,PENNSYLVANIA HOSP OF THE UNIV OF PA HEALTH SYS
0.906233452,0.27822725,0.089756211,10046,RIVERVIEW REGIONAL MEDICAL CENTER
0.058094898,0.278791079,0.736843989,340142,CARTERET GENERAL HOSPITAL
0.29702655,0.279274361,0.859123291,230193,MCLAREN LAPEER REGION
0.374206013,0.279274361,0.213861244,450101,HILLCREST BAPTIST MEDICAL CENTER
0.410767764,0.280428868,0.411111907,150128,COMMUNITY HOSPITAL SOUTH
0.6490449,0.280983747,0.038376172,50390,HEMET VALLEY MEDICAL CENTER
0.757346075,0.280983747,0.180532684,450389,EAST TEXAS MEDICAL CENTER ATHENS
0.92329647,0.282084556,0.801487435,100122,NORTH OKALOOSA MEDICAL CENTER
0.205083598,0.282630486,0.926201045,330078,SISTERS OF CHARITY HOSPITAL
0.510880118,0.283194315,0.601319181,390102,UPMC ST MARGARET
0.552487166,0.283194315,0.858577361,340073,DUKE HEALTH RALEIGH HOSPITAL
0.695705457,0.284330923,0.637305792,100030,HEALTH CENTRAL
0.772860733,0.28494845,0.238481778,450211,MEMORIAL MEDICAL CENTER OF EAST TEXAS
0.365683265,0.285583876,0.067274647,330193,FLUSHING HOSPITAL MEDICAL CENTER
0.906760825,0.286076108,0.036756283,450668,SIERRA MEDICAL CENTER
0.034260245,0.286720484,0.337975227,70011,CHARLOTTE HUNGERFORD HOSPITAL
0.247286508,0.286720484,0.404381757,510029,THOMAS MEMORIAL HOSPITAL
0.417654926,0.286720484,0.857396005,450684,MEMORIAL HERMANN NORTHEAST
0.4496419,0.288385122,0.196489941,520051,COLUMBIA ST MARYS HOSPITAL MILWAUKEE
0.586937566,0.289029498,0.490459655,40071,JEFFERSON REGIONAL MEDICAL CENTER
0.280585539,0.289620176,0.251485645,420009,GHS OCONEE MEMORIAL  HOSPITAL
0.526539377,0.290103458,0.074604425,330181,GLEN COVE HOSPITAL
0.921009581,0.290103458,0.814491301,50103,WHITE MEMORIAL MEDICAL CENTER
0.254245935,0.290103458,0.910118494,520087,GUNDERSEN LUTHERAN MEDICAL CENTER
0.682846753,0.290103458,0.912185867,60009,LUTHERAN MEDICAL CENTER
0.986162401,0.292296127,0.146595547,310044,CAPITAL HEALTH MEDICAL CENTER - HOPEWELL
0.253870784,0.292296127,0.925162884,300023,EXETER HOSPITAL INC
0.157175747,0.293477483,0.266968569,10144,SPRINGHILL MEMORIAL HOSPITAL
0.233940728,0.294059211,0.913689411,180036,OUR LADY OF BELLEFONTE HOSPITAL
0.764445359,0.294560392,0.467405313,110005,NORTHSIDE HOSPITAL FORSYTH
0.332356952,0.29516002,0.61720484,190236,WILLIS KNIGHTON BOSSIER HEALTH CENTER
0.055208846,0.295732799,0.681758789,510046,PRINCETON COMMUNITY HOSPITAL
0.426031687,0.296189232,0.327298275,450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE
0.480652085,0.296189232,0.272893248,390028,UPMC MERCY
0.853747469,0.297415336,0.206844705,50082,ST JOHNS REGIONAL MEDICAL CENTER
